ID,Day,Session,Era,Cell,Fill,Reason,ConfiguredAdmission,Filled,Entry,Stop,Target,RiskUSD,Net,NetUpper,Time,ExitTime,Exit,FillBarAmbiguous
read-004600-zone-0496,2026-06-21,NY,held_out,p95,A_touch,,risk_cap_missing,True,30768.25,30760.75,30790,19,-9.5,19.75,1782135240000,1782135240000,stop,True
read-004651-zone-0428,2026-07-08,NY,held_out,p95,A_touch,,risk_cap_missing,True,29692.5,29684.25,29718.75,20.5,-10.25,24.25,1783603860000,1783603860000,stop,True
read-004651-zone-0434,2026-07-08,NY,held_out,p95,A_touch,,risk_cap_missing,True,29707.25,29696.25,29730.5,26,-13,21.25,1783603860000,1783603860000,stop,True
read-004666-zone-0309,2026-07-13,NY,held_out,p95,A_touch,,risk_cap_missing,True,29754.25,29747,29799,18.5,-9.25,42.75,1784035860000,1784035920000,stop,True
read-004684-zone-0344,2026-07-19,NY,held_out,p95,A_touch,,risk_cap_missing,True,29034.5,29021.5,29074.5,30,-15,38,1784555580000,1784555820000,stop,True
read-004730-zone-0383,2026-08-03,ASIA,held_out,p95,A_touch,,risk_cap_missing,True,29795.25,29789,29831,16.5,-16,-16,1785880860000,1785880860000,stop,False
read-004753-zone-0550,2026-08-11,NY,held_out,p95,A_touch,,risk_cap_missing,True,29923,29917.25,29949,15.5,-7.75,24,1786541520000,1786541520000,stop,True
read-004788-zone-0138,2026-08-23,LONDON,held_out,p95,A_touch,,risk_cap_missing,True,29175,29182.75,29151,19.5,22,22,1787554800000,1787554860000,target,False
read-004816-zone-0160,2026-09-01,NY,held_out,p95,A_touch,,risk_cap_missing,True,29067.5,29061.25,29085.25,16.5,-8.25,15.75,1788355800000,1788355800000,stop,True
read-004840-zone-0101,2026-09-09,NY,held_out,p95,A_touch,,risk_cap_missing,True,29075,29069.5,29092.5,15,-7.5,15.5,1789047120000,1789047120000,stop,True
read-000010-zone-0175,2022-04-13,NY,in_sample,p95,B_through,,risk_cap_missing,True,14205.5,14199.75,14219.75,15.5,12.25,12.25,1649943060000,1649943120000,target,True
read-000041-zone-0031,2022-04-23,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,13275,13269.5,13299,15,-7.5,22,1650845340000,1650845340000,stop,True
read-000076-zone-0067,2022-05-05,NY,in_sample,p95,B_through,,risk_cap_missing,True,12748,12768.5,12701,45,-22.5,45,1651846680000,1651846740000,stop,True
read-000091-zone-0034,2022-05-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,12224,12208.25,12269.5,35.5,-17.75,43.5,1652276040000,1652276100000,stop,True
read-000091-zone-0035,2022-05-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,12247.75,12231,12291.5,37.5,-18.75,41.75,1652276040000,1652276040000,stop,True
read-000094-zone-0039,2022-05-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,11775,11769.5,11804.25,15,-7.5,27.25,1652362380000,1652362380000,stop,True
read-000094-zone-0043,2022-05-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,11791.75,11783.75,11830.25,20,-10,36.5,1652362380000,1652362380000,stop,True
read-000096-zone-0501,2022-05-12,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,12095.5,12086,12114.75,23,-11.5,17.25,1652425260000,1652425380000,stop,True
read-000151-zone-0149,2022-05-30,NY,in_sample,p95,B_through,,risk_cap_missing,True,12600,12594.5,12621.75,15,-7.5,19.75,1654004040000,1654004100000,stop,True
read-000181-zone-0030,2022-06-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,12075,12080.5,12026,15,-7.5,-7.5,1654867860000,1654867860000,stop,False
read-000189-zone-0024,2022-06-12,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,11585.75,11578.75,11603.5,18,15.75,15.75,1655103600000,1655103660000,target,False
read-000230-zone-0439,2022-06-25,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,12150,12155.5,12126,15,-7.5,-7.5,1656280860000,1656280860000,stop,False
read-000243-zone-0029,2022-06-30,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,11392.75,11386.25,11417.25,17,22.5,22.5,1656658920000,1656659160000,target,False
read-000280-zone-0059,2022-07-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,11525,11519.5,11539.75,15,12.75,12.75,1657719240000,1657719240000,target,False
read-000349-zone-0173,2022-08-04,NY,in_sample,p95,B_through,,risk_cap_missing,True,13150,13155.5,13135.5,15,-7.5,12.5,1659706260000,1659706320000,stop,True
read-000377-zone-0674,2022-08-13,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,13571,13563.25,13599,19.5,-9.75,-9.75,1660514460000,1660514460000,stop,False
read-000377-zone-0678,2022-08-13,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,13575,13569.5,13599,15,-7.5,-7.5,1660514460000,1660514460000,stop,False
read-000427-zone-0147,2022-08-30,NY,in_sample,p95,B_through,,risk_cap_missing,True,12444.5,12438.5,12472,16,-8,25.5,1661952660000,1661952660000,stop,True
read-000447-zone-0018,2022-09-06,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,12076.25,12067.75,12099,21,-14.25,-14.25,1662534300000,1662534660000,stop,False
read-000451-zone-0088,2022-09-07,NY,in_sample,p95,B_through,,risk_cap_missing,True,12218.5,12212.5,12233.75,16,-8,13.25,1662643860000,1662643860000,stop,True
read-000466-zone-0035,2022-09-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,12450,12444.5,12474,15,-7.5,-7.5,1663076160000,1663076160000,stop,False
read-000466-zone-0039,2022-09-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,12475,12480.5,12451,15,-7.5,-7.5,1663075920000,1663075920000,stop,False
read-000473-zone-0012,2022-09-14,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,11950,11941.75,11973,20.5,-10.25,-10.25,1663279260000,1663279260000,stop,False
read-000496-zone-0029,2022-09-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,11417.5,11409,11435.75,21,-10.5,16.25,1663940280000,1663940340000,stop,True
read-000577-zone-0170,2022-10-19,NY,in_sample,p95,B_through,,risk_cap_missing,True,11120.25,11108.25,11145,28,22.75,22.75,1666285680000,1666285920000,target,False
read-000580-zone-0087,2022-10-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,10997.25,10989.75,11017.75,19,18.5,18.5,1666359120000,1666359120000,target,False
read-000619-zone-0043,2022-11-02,NY,in_sample,p95,B_through,,risk_cap_missing,True,10824,10835.5,10801,27,-13.5,21,1667482440000,1667482440000,stop,True
read-000640-zone-0306,2022-11-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,11300,11294.5,11324,15,-7.5,22,1668091260000,1668091320000,stop,True
read-000640-zone-0313,2022-11-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,11350,11344.5,11364.25,15,-7.5,12.25,1668090720000,1668090720000,stop,True
read-000641-zone-0475,2022-11-09,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,11700,11705.5,11676,15,-7.5,-7.5,1668145740000,1668145740000,stop,False
read-000655-zone-0380,2022-11-14,NY,in_sample,p95,B_through,,risk_cap_missing,True,12025,12019.5,12049,15,-7.5,-7.5,1668522900000,1668522900000,stop,False
read-000739-zone-0191,2022-12-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,12300,12305.5,12286,15,12,12,1670941800000,1670941860000,target,True
read-000745-zone-0028,2022-12-14,NY,in_sample,p95,B_through,,risk_cap_missing,True,11674.5,11667.5,11699,18,-9,-9,1671114780000,1671114780000,stop,False
read-000826-zone-0433,2023-01-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,11314.75,11307.5,11331,18.5,-9.25,14.25,1673447520000,1673447580000,stop,True
read-000847-zone-0379,2023-01-17,NY,in_sample,p95,B_through,,risk_cap_missing,True,11673,11665,11692.25,20,17.25,17.25,1674052680000,1674052740000,target,True
read-000871-zone-0332,2023-01-25,NY,in_sample,p95,B_through,,risk_cap_missing,True,11953.25,11946,11970.5,18.5,15.25,15.25,1674745020000,1674745140000,target,True
read-000871-zone-0343,2023-01-25,NY,in_sample,p95,B_through,,risk_cap_missing,True,11972.75,11966,11989.5,17.5,-8.75,14.75,1674744660000,1674744720000,stop,True
read-000892-zone-0384,2023-02-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,12650,12644.5,12674,15,22,22,1675350060000,1675350120000,target,True
read-000892-zone-0387,2023-02-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,12675,12669.5,12699,15,22,22,1675348620000,1675348800000,target,True
read-000935-zone-0052,2023-02-15,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,12450,12444.5,12465.25,15,-7.5,-7.5,1676588460000,1676588700000,stop,False
read-000958-zone-0024,2023-02-23,NY,in_sample,p95,B_through,,risk_cap_missing,True,11975,11969.5,11995.5,15,-7.5,-7.5,1677249960000,1677250020000,stop,False
read-001033-zone-0393,2023-03-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,12724.75,12718.75,12737.25,16,-8,-8,1679410380000,1679410740000,stop,False
read-001099-zone-0252,2023-04-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,13148.25,13142.75,13170.75,15,-7.5,20.5,1681306500000,1681306560000,stop,True
read-001183-zone-0337,2023-05-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,13378.25,13384,13361,15.5,-7.75,-7.75,1683725520000,1683725520000,stop,False
read-001281-zone-0055,2023-06-11,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,14785.25,14779.5,14799,15.5,-7.75,-7.75,1686553620000,1686553860000,stop,False
read-001283-zone-0223,2023-06-11,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,14999.5,14992.25,15024,18.5,22.5,22.5,1686607260000,1686610620000,target,False
read-001294-zone-0333,2023-06-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,15424,15416.75,15439.75,18.5,-9.25,13.75,1686922320000,1686922380000,stop,True
read-001315-zone-0082,2023-06-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,15027,15021.25,15039.25,15.5,-7.75,10.25,1687527780000,1687527840000,stop,True
read-001372-zone-0370,2023-07-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,15386.25,15380.5,15399,15.5,-7.75,10.75,1689176460000,1689176460000,stop,True
read-001372-zone-0375,2023-07-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,15400,15394.5,15420,15,-7.5,-7.5,1689176460000,1689176460000,stop,False
read-001417-zone-0423,2023-07-26,NY,in_sample,p95,B_through,,risk_cap_missing,True,15803.25,15797.5,15821,15.5,-7.75,-7.75,1690467960000,1690467960000,stop,False
read-001438-zone-0047,2023-08-02,NY,in_sample,p95,B_through,,risk_cap_missing,True,15362.25,15353.25,15381.25,22,-11,17,1691069640000,1691069640000,stop,True
read-001462-zone-0021,2023-08-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,15100,15111.5,15076,27,-13.5,-13.5,1691760960000,1691761020000,stop,False
read-001477-zone-0027,2023-08-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,15075,15086.75,15051,27.5,-13.75,-13.75,1692193020000,1692193080000,stop,False
read-001499-zone-0302,2023-08-22,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,15324.5,15313.75,15349,25.5,-12.75,-12.75,1692828060000,1692828060000,stop,False
read-001501-zone-0263,2023-08-23,NY,in_sample,p95,B_through,,risk_cap_missing,True,15326.75,15320.5,15340,16.5,-8.25,-8.25,1692883860000,1692883860000,stop,False
read-001513-zone-0489,2023-08-27,NY,in_sample,p95,B_through,,risk_cap_missing,True,15066.75,15060.5,15080.25,16.5,-8.25,11.5,1693229460000,1693229520000,stop,True
read-001525-zone-0407,2023-08-31,NY,in_sample,p95,B_through,,risk_cap_missing,True,15650,15655.5,15636,15,12,12,1693575120000,1693575120000,target,False
read-001555-zone-0090,2023-09-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,15599,15590.75,15616,20.5,-10.25,-10.25,1694439540000,1694439600000,stop,False
read-001583-zone-0010,2023-09-19,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,15100,15094.5,15118.75,15,-7.5,-7.5,1695256920000,1695257100000,stop,False
read-001585-zone-0023,2023-09-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,14950,14944.5,14974,15,-7.5,-7.5,1695304260000,1695304440000,stop,False
read-001585-zone-0024,2023-09-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,14958.5,14952.5,14974,16,-8,-8,1695304260000,1695304260000,stop,False
read-001585-zone-0028,2023-09-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,14982.5,14976.25,14997.75,16.5,-8.25,13.25,1695303240000,1695303240000,stop,True
read-001609-zone-0327,2023-09-28,NY,in_sample,p95,B_through,,risk_cap_missing,True,15000,15005.5,14986,15,12,12,1695994800000,1695994860000,target,False
read-001623-zone-0016,2023-10-03,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,14600,14605.5,14576,15,-7.5,-7.5,1696402920000,1696402980000,stop,False
read-001681-zone-0024,2023-10-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,14579.75,14572.5,14597.5,18.5,-9.25,15.75,1698068040000,1698068160000,stop,True
read-001690-zone-0104,2023-10-25,NY,in_sample,p95,B_through,,risk_cap_missing,True,14395.5,14385,14424,25,26.5,26.5,1698327060000,1698327120000,target,True
read-001712-zone-0360,2023-11-01,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,14947.75,14940.25,14965.25,19,-18.5,-18.5,1698962460000,1698962460000,stop,False
read-001735-zone-0287,2023-11-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,15322.5,15314.75,15339.5,19.5,15,15,1699630080000,1699630260000,target,True
read-001861-zone-0296,2023-12-21,NY,in_sample,p95,B_through,,risk_cap_missing,True,16975,16969.5,16987.25,15,10.25,10.25,1703260860000,1703260920000,target,True
read-001861-zone-0301,2023-12-21,NY,in_sample,p95,B_through,,risk_cap_missing,True,16997.75,16991.5,17012,16.5,-8.25,12.25,1703255700000,1703255760000,stop,True
read-001921-zone-0184,2024-01-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,16898.5,16892.5,16920,16,-8,19.5,1704985500000,1704985500000,stop,True
read-001987-zone-0198,2024-02-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,17475,17469.5,17491.75,15,-7.5,14.75,1706884380000,1706884440000,stop,True
read-002036-zone-0071,2024-02-17,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,17725,17735.5,17701,25,-12.5,-12.5,1708297260000,1708297260000,stop,False
read-002050-zone-0460,2024-02-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,18074.25,18066.5,18099,19.5,-9.75,-9.75,1708700280000,1708700280000,stop,False
read-002066-zone-0092,2024-02-27,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,17875,17882.25,17860,18.5,-9.25,-9.25,1709161260000,1709165220000,stop,False
read-002070-zone-0629,2024-02-29,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,18150,18144.5,18174,15,-7.5,-7.5,1709280060000,1709280240000,stop,False
read-002194-zone-0190,2024-04-10,NY,in_sample,p95,B_through,,risk_cap_missing,True,18240.5,18234.75,18252.75,15.5,-7.75,10.25,1712842320000,1712842320000,stop,True
read-002230-zone-0288,2024-04-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,17425,17419.5,17440.25,15,13.25,13.25,1713879300000,1713879360000,target,True
read-002275-zone-0203,2024-05-07,NY,in_sample,p95,B_through,,risk_cap_missing,True,18083.5,18076.75,18099,17.5,13.5,13.5,1715175000000,1715175060000,target,False
read-002296-zone-0373,2024-05-14,NY,in_sample,p95,B_through,,risk_cap_missing,True,18475,18469.5,18495.5,15,-7.5,18.5,1715781000000,1715781060000,stop,True
read-002296-zone-0374,2024-05-14,NY,in_sample,p95,B_through,,risk_cap_missing,True,18498,18491,18513.25,18,13.25,13.25,1715780280000,1715780460000,target,True
read-002444-zone-0304,2024-07-02,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,20403.5,20396,20418.75,19,-9.5,13.25,1720044060000,1720044240000,stop,True
read-002448-zone-0612,2024-07-04,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,20450,20455.5,20435.5,15,12.5,12.5,1720163100000,1720164240000,target,False
read-002527-zone-0414,2024-07-30,NY,in_sample,p95,B_through,,risk_cap_missing,True,19350,19344.5,19374,15,-7.5,-7.5,1722432720000,1722432720000,stop,False
read-002549-zone-0039,2024-08-06,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,17825,17819.5,17849,15,-7.5,-7.5,1723073160000,1723073160000,stop,False
read-002567-zone-0558,2024-08-12,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,19094,19086.75,19110.75,18.5,14.75,14.75,1723587540000,1723590300000,target,True
read-002575-zone-0312,2024-08-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,19475,19467.5,19498.5,19,-9.5,21.5,1723815060000,1723815060000,stop,True
read-002575-zone-0314,2024-08-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,19486.5,19480.5,19498.5,16,-8,10,1723815060000,1723815060000,stop,True
read-002575-zone-0316,2024-08-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,19500,19494,19514,16,-8,12,1723815840000,1723815900000,stop,True
read-002614-zone-0233,2024-08-28,NY,in_sample,p95,B_through,,risk_cap_missing,True,19458.25,19447.5,19482.25,25.5,22,22,1724956260000,1724956380000,target,True
read-002676-zone-0335,2024-09-18,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,19900,19894.5,19924,15,-7.5,-7.5,1726729920000,1726730040000,stop,False
read-002677-zone-0402,2024-09-18,NY,in_sample,p95,B_through,,risk_cap_missing,True,19996.5,19990.5,20011.75,16,-8,13.25,1726753860000,1726753860000,stop,True
read-002697-zone-0389,2024-09-25,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,20475,20480.5,20453,15,-7.5,-7.5,1727336040000,1727336100000,stop,False
read-002698-zone-0317,2024-09-25,NY,in_sample,p95,B_through,,risk_cap_missing,True,20492,20481,20521,26,-13,-13,1727357460000,1727357460000,stop,False
read-002773-zone-0183,2024-10-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,20400,20394.5,20418.75,15,-7.5,16.75,1729521960000,1729522020000,stop,True
read-002776-zone-0124,2024-10-21,NY,in_sample,p95,B_through,,risk_cap_missing,True,20371,20364.25,20385.75,17.5,12.75,12.75,1729603920000,1729603980000,target,True
read-002866-zone-0282,2024-11-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,20805.5,20797.75,20824.5,19.5,-9.75,17,1732199700000,1732199700000,stop,True
read-002878-zone-0471,2024-11-24,NY,in_sample,p95,B_through,,risk_cap_missing,True,20957.75,20951.75,20973,16,13.25,13.25,1732545120000,1732545180000,target,True
read-002949-zone-0112,2024-12-18,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,21533.75,21526.5,21549,18.5,13.25,13.25,1734595860000,1734596460000,target,False
read-002950-zone-0164,2024-12-18,NY,in_sample,p95,B_through,,risk_cap_missing,True,21570.5,21563.75,21589.25,17.5,16.75,16.75,1734619080000,1734619140000,target,True
read-002950-zone-0179,2024-12-18,NY,in_sample,p95,B_through,,risk_cap_missing,True,21621.75,21615.75,21644,16,-8,20.25,1734619020000,1734619020000,stop,True
read-002950-zone-0184,2024-12-18,NY,in_sample,p95,B_through,,risk_cap_missing,True,21649.75,21639.5,21672.25,24.5,20.5,20.5,1734618660000,1734618660000,target,False
read-002953-zone-0039,2024-12-19,NY,in_sample,p95,B_through,,risk_cap_missing,True,21191.75,21184.5,21220.25,18.5,-9.25,26.5,1734706140000,1734706260000,stop,True
read-002953-zone-0043,2024-12-19,NY,in_sample,p95,B_through,,risk_cap_missing,True,21209,21203.5,21244.25,15,-7.5,-7.5,1734706140000,1734706140000,stop,False
read-002962-zone-0177,2024-12-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,21585,21578,21603.75,18,-9,16.75,1734965220000,1734965220000,stop,True
read-002965-zone-0593,2024-12-23,NY,in_sample,p95,B_through,,risk_cap_missing,True,21825,21830.5,21813.5,15,-7.5,-7.5,1735050600000,1735050600000,stop,False
read-002969-zone-0321,2024-12-24,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,22075,22080.5,22051,15,-7.5,22,1735167660000,1735167660000,stop,True
read-002983-zone-0041,2024-12-29,NY,in_sample,p95,B_through,,risk_cap_missing,True,21350,21344.5,21374,15,-7.5,22,1735569240000,1735569240000,stop,True
read-002983-zone-0045,2024-12-29,NY,in_sample,p95,B_through,,risk_cap_missing,True,21375,21369.5,21393.25,15,-7.5,16.25,1735569120000,1735569120000,stop,True
read-003004-zone-0422,2025-01-05,NY,in_sample,p95,B_through,,risk_cap_missing,True,21723.5,21715.75,21742,19.5,-9.75,16.5,1736189160000,1736189160000,stop,True
read-003016-zone-0017,2025-01-09,NY,in_sample,p95,B_through,,risk_cap_missing,True,21122.25,21113.25,21149,22,24.75,24.75,1736519520000,1736519580000,target,True
read-003033-zone-0467,2025-01-15,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,21500,21494.5,21516.25,15,14.25,14.25,1737018480000,1737018600000,target,False
read-003034-zone-0332,2025-01-15,NY,in_sample,p95,B_through,,risk_cap_missing,True,21465,21456.5,21489.25,21,-10.5,22.25,1737037860000,1737037920000,stop,True
read-003078-zone-0688,2025-01-30,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,21780,21773.25,21797.5,17.5,-8.75,-8.75,1738310520000,1738310640000,stop,False
read-003098-zone-0350,2025-02-05,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,21823.5,21813,21845,25,-12.5,-12.5,1738882860000,1738882860000,stop,False
read-003100-zone-0345,2025-02-06,NY,in_sample,p95,B_through,,risk_cap_missing,True,21846.5,21839,21875.25,19,-9.5,26.75,1738940460000,1738940460000,stop,True
read-003118-zone-0260,2025-02-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,21838.5,21825.75,21864.25,29.5,23.75,23.75,1739457540000,1739457840000,target,True
read-003118-zone-0281,2025-02-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,21851.5,21844.75,21869.5,17.5,-8.75,16,1739457540000,1739457540000,stop,True
read-003149-zone-0072,2025-02-22,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,21681.25,21694,21651,29.5,-21.5,-21.5,1740351660000,1740351660000,stop,False
read-003226-zone-0027,2025-03-20,NY,in_sample,p95,B_through,,risk_cap_missing,True,19675,19680.5,19651,15,-7.5,22,1742563860000,1742563860000,stop,True
read-003235-zone-0526,2025-03-23,NY,in_sample,p95,B_through,,risk_cap_missing,True,20244.5,20237.75,20259.25,17.5,-8.75,12.75,1742823060000,1742823120000,stop,True
read-003239-zone-0475,2025-03-24,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,20479,20470.25,20499,21.5,-10.75,-10.75,1742955900000,1742956140000,stop,False
read-003254-zone-0025,2025-03-29,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,19325,19319.5,19349,15,-9.25,22,1743372060000,1743372060000,stop,True
read-003254-zone-0026,2025-03-29,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,19350,19344.5,19374,15,-34.25,-34.25,1743372060000,1743372060000,stop,False
read-003258-zone-0332,2025-03-31,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,19362,19355.25,19377.75,17.5,-8.75,13.75,1743503520000,1743503640000,stop,True
read-003284-zone-0296,2025-04-08,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,19267.5,19242.75,19333.5,53.5,-26.75,64,1744236060000,1744236300000,stop,True
read-003298-zone-0779,2025-04-13,NY,in_sample,p95,B_through,,risk_cap_missing,True,19196,19185.25,19224,25.5,26,26,1744637520000,1744637580000,target,True
read-003301-zone-0355,2025-04-14,NY,in_sample,p95,B_through,,risk_cap_missing,True,18932.75,18919.25,18961.5,31,26.75,26.75,1744726860000,1744726860000,target,False
read-003325-zone-0529,2025-04-22,NY,in_sample,p95,B_through,,risk_cap_missing,True,18975,18980.5,18963.5,15,-7.5,9.5,1745415060000,1745415060000,stop,True
read-003346-zone-0214,2025-04-29,NY,in_sample,p95,B_through,,risk_cap_missing,True,19275,19269.5,19309,15,-7.5,-7.5,1746019860000,1746019860000,stop,False
read-003349-zone-0516,2025-04-30,NY,in_sample,p95,B_through,,risk_cap_missing,True,19928.25,19919.25,19949.25,22,-11,19,1746106320000,1746106380000,stop,True
read-003352-zone-0456,2025-05-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,20089,20083,20124,16,-8,-8,1746192900000,1746192900000,stop,False
read-003369-zone-0685,2025-05-07,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,20144.5,20137.75,20160.5,17.5,14,14,1746707880000,1746707880000,target,False
read-003382-zone-0381,2025-05-11,NY,in_sample,p95,B_through,,risk_cap_missing,True,20900,20890.25,20919.5,23.5,-11.75,17.5,1747056660000,1747056660000,stop,True
read-003433-zone-0276,2025-05-28,NY,in_sample,p95,B_through,,risk_cap_missing,True,21620,21606,21648.75,32,-16,26.75,1748525520000,1748525580000,stop,True
read-003433-zone-0277,2025-05-28,NY,in_sample,p95,B_through,,risk_cap_missing,True,21638.75,21629.25,21659.5,23,-11.5,18.75,1748525460000,1748525520000,stop,True
read-003433-zone-0280,2025-05-28,NY,in_sample,p95,B_through,,risk_cap_missing,True,21652.5,21644.25,21674,20.5,-10.25,19.5,1748525460000,1748525460000,stop,True
read-003499-zone-0277,2025-06-19,NY,in_sample,p95,B_through,,risk_cap_missing,True,22050,22044.5,22062.75,15,-7.5,10.75,1750426260000,1750426260000,stop,True
read-003510-zone-0423,2025-06-23,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,22350,22344.5,22374,15,-7.5,-7.5,1750748520000,1750748520000,stop,False
read-003510-zone-0426,2025-06-23,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,22375,22380.5,22351,15,-7.5,-7.5,1750748820000,1750748880000,stop,False
read-003519-zone-0608,2025-06-26,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,22725,22719.5,22749,15,22,22,1751007960000,1751008800000,target,False
read-003579-zone-0490,2025-07-16,LONDON,in_sample,p95,B_through,,risk_cap_missing,True,23131,23124.75,23144,16.5,-8.25,-8.25,1752735660000,1752735660000,stop,False
read-003653-zone-0595,2025-08-09,ASIA,in_sample,p95,B_through,,risk_cap_missing,True,23754.75,23748,23774,17.5,-8.75,-8.75,1754863260000,1754863320000,stop,False
read-003661-zone-0540,2025-08-12,NY,in_sample,p95,B_through,,risk_cap_missing,True,24025,24019.5,24049,15,-7.5,22,1755093360000,1755093360000,stop,True
read-003721-zone-0014,2025-09-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,23075,23069.5,23092,15,-7.5,15,1756819860000,1756819860000,stop,True
read-003721-zone-0016,2025-09-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,23100,23105.5,23077,15,-7.5,-7.5,1756820100000,1756820160000,stop,False
read-003721-zone-0022,2025-09-01,NY,in_sample,p95,B_through,,risk_cap_missing,True,23138,23155.5,23101,39,-19.5,-19.5,1756820220000,1756820340000,stop,False
read-003790-zone-0025,2025-09-24,NY,held_out,p95,B_through,,risk_cap_missing,True,24550,24544.5,24574,15,-7.5,22,1758807060000,1758807060000,stop,True
read-003811-zone-0536,2025-10-01,NY,held_out,p95,B_through,,risk_cap_missing,True,25150,25144.5,25161,15,-7.5,9,1759411860000,1759411860000,stop,True
read-003814-zone-0322,2025-10-02,NY,held_out,p95,B_through,,risk_cap_missing,True,25121.5,25115.5,25134,16,10.5,10.5,1759498260000,1759498320000,target,True
read-003830-zone-0559,2025-10-07,ASIA,held_out,p95,B_through,,risk_cap_missing,True,25344.75,25339.25,25355.75,15,9,9,1759960860000,1759961040000,target,False
