ID,Era,Session,Day,Cell,Reason,ConfiguredAdmission,Entry,Stop,Target,RiskUSD
read-003394-zone-0460,in_sample,NY,2025-05-15,p90,rr,rr,21418.75,21412,21427,17.5
read-003394-zone-0460,in_sample,NY,2025-05-15,p95,rr,rr,21418.75,21408.75,21427,24
read-003394-zone-0483,in_sample,NY,2025-05-15,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21438,21433.25,21448.5,13.5
read-003394-zone-0483,in_sample,NY,2025-05-15,p90,rr,rr,21438,21432.25,21448.5,15.5
read-003394-zone-0483,in_sample,NY,2025-05-15,p95,rr,rr,21438,21429,21448.5,22
read-003394-zone-0487,in_sample,NY,2025-05-15,p50_p75_tick_floor,rr,rr,21442.25,21436.75,21448.5,15
read-003394-zone-0487,in_sample,NY,2025-05-15,p90,rr,rr,21442.25,21435.75,21448.5,17
read-003394-zone-0487,in_sample,NY,2025-05-15,p95,rr,rr,21442.25,21432.5,21448.5,23.5
read-003394-zone-0490,in_sample,NY,2025-05-15,p50_p75_tick_floor,rr,rr,21445.5,21438.75,21454.5,17.5
read-003394-zone-0490,in_sample,NY,2025-05-15,p90,rr,rr,21445.5,21437.75,21454.5,19.5
read-003394-zone-0490,in_sample,NY,2025-05-15,p95,rr,rr,21445.5,21434.5,21454.5,26
read-003394-zone-0493,in_sample,NY,2025-05-15,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21448.75,21442.25,21464.25,17
read-003394-zone-0493,in_sample,NY,2025-05-15,p90,geometry_pass,risk_cap_missing,21448.75,21441.25,21464.25,19
read-003394-zone-0493,in_sample,NY,2025-05-15,p95,rr,rr,21448.75,21438,21464.25,25.5
read-003394-zone-0501,in_sample,NY,2025-05-15,p50_p75_tick_floor,rr,rr,21458.5,21468.25,21452,23.5
read-003394-zone-0501,in_sample,NY,2025-05-15,p90,rr,rr,21458.5,21469.25,21452,25.5
read-003394-zone-0501,in_sample,NY,2025-05-15,p95,rr,rr,21458.5,21472.5,21452,32
read-003401-zone-0226,in_sample,ASIA,2025-05-17,p50_p75_tick_floor,rr,rr,21391.25,21403,21371.5,27.5
read-003401-zone-0226,in_sample,ASIA,2025-05-17,p90,rr,rr,21391.25,21404,21371.5,29.5
read-003401-zone-0226,in_sample,ASIA,2025-05-17,p95,rr,rr,21391.25,21407.25,21371.5,36
read-003401-zone-0258,in_sample,ASIA,2025-05-17,p50_p75_tick_floor,rr,rr,21411,21423.25,21394.5,28.5
read-003401-zone-0258,in_sample,ASIA,2025-05-17,p90,rr,rr,21411,21424.25,21394.5,30.5
read-003401-zone-0258,in_sample,ASIA,2025-05-17,p95,rr,rr,21411,21427.5,21394.5,37
read-003401-zone-0261,in_sample,ASIA,2025-05-17,p50_p75_tick_floor,rr,rr,21413.25,21424,21394.5,25.5
read-003401-zone-0261,in_sample,ASIA,2025-05-17,p90,rr,rr,21413.25,21425,21394.5,27.5
read-003401-zone-0261,in_sample,ASIA,2025-05-17,p95,rr,rr,21413.25,21428.25,21394.5,34
read-003402-zone-0155,in_sample,LONDON,2025-05-18,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21224.25,21231.25,21209.25,18
read-003402-zone-0155,in_sample,LONDON,2025-05-18,p90,rr,rr,21224.25,21232.25,21209.25,20
read-003402-zone-0155,in_sample,LONDON,2025-05-18,p95,rr,rr,21224.25,21235.5,21209.25,26.5
read-003403-zone-0170,in_sample,NY,2025-05-18,p50_p75_tick_floor,rr,rr,21210.5,21220.75,21201,24.5
read-003403-zone-0170,in_sample,NY,2025-05-18,p90,rr,rr,21210.5,21221.75,21201,26.5
read-003403-zone-0170,in_sample,NY,2025-05-18,p95,rr,rr,21210.5,21225,21201,33
read-003403-zone-0180,in_sample,NY,2025-05-18,p50_p75_tick_floor,rr,rr,21224.25,21235.5,21211.75,26.5
read-003403-zone-0180,in_sample,NY,2025-05-18,p90,rr,rr,21224.25,21236.5,21211.75,28.5
read-003403-zone-0180,in_sample,NY,2025-05-18,p95,rr,rr,21224.25,21239.75,21211.75,35
read-003404-zone-0455,in_sample,ASIA,2025-05-18,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21473,21467.5,21484.75,15
read-003404-zone-0455,in_sample,ASIA,2025-05-18,p90,rr,rr,21473,21466.5,21484.75,17
read-003404-zone-0455,in_sample,ASIA,2025-05-18,p95,rr,rr,21473,21463.25,21484.75,23.5
read-003404-zone-0482,in_sample,ASIA,2025-05-18,p50_p75_tick_floor,rr,rr,21495.75,21489.75,21505.5,16
read-003404-zone-0482,in_sample,ASIA,2025-05-18,p90,rr,rr,21495.75,21488.75,21505.5,18
read-003404-zone-0482,in_sample,ASIA,2025-05-18,p95,rr,rr,21495.75,21485.5,21505.5,24.5
read-003404-zone-0498,in_sample,ASIA,2025-05-18,p50_p75_tick_floor,rr,rr,21504.25,21498,21511.25,16.5
read-003404-zone-0498,in_sample,ASIA,2025-05-18,p90,rr,rr,21504.25,21497,21511.25,18.5
read-003404-zone-0498,in_sample,ASIA,2025-05-18,p95,rr,rr,21504.25,21493.75,21511.25,25
read-003404-zone-0514,in_sample,ASIA,2025-05-18,p50_p75_tick_floor,rr,rr,21521.75,21528.75,21516.75,18
read-003404-zone-0514,in_sample,ASIA,2025-05-18,p90,rr,rr,21521.75,21529.75,21516.75,20
read-003404-zone-0514,in_sample,ASIA,2025-05-18,p95,rr,rr,21521.75,21533,21516.75,26.5
read-003404-zone-0516,in_sample,ASIA,2025-05-18,p50_p75_tick_floor,rr,rr,21531,21538.5,21519,19
read-003404-zone-0516,in_sample,ASIA,2025-05-18,p90,rr,rr,21531,21539.5,21519,21
read-003404-zone-0516,in_sample,ASIA,2025-05-18,p95,rr,rr,21531,21542.75,21519,27.5
read-003405-zone-0326,in_sample,LONDON,2025-05-19,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21401,21398,21414.75,10
read-003405-zone-0326,in_sample,LONDON,2025-05-19,p90,geometry_pass,risk_cap_missing,21401,21397,21414.75,12
read-003405-zone-0326,in_sample,LONDON,2025-05-19,p95,rr,rr,21401,21393.75,21414.75,18.5
read-003405-zone-0338,in_sample,LONDON,2025-05-19,p50_p75_tick_floor,rr,rr,21408,21401.5,21414.75,17
read-003405-zone-0338,in_sample,LONDON,2025-05-19,p90,rr,rr,21408,21400.5,21414.75,19
read-003405-zone-0338,in_sample,LONDON,2025-05-19,p95,rr,rr,21408,21397.25,21414.75,25.5
read-003405-zone-0341,in_sample,LONDON,2025-05-19,p50_p75_tick_floor,rr,rr,21411,21404.75,21420.25,16.5
read-003405-zone-0341,in_sample,LONDON,2025-05-19,p90,rr,rr,21411,21403.75,21420.25,18.5
read-003405-zone-0341,in_sample,LONDON,2025-05-19,p95,rr,rr,21411,21400.5,21420.25,25
read-003405-zone-0364,in_sample,LONDON,2025-05-19,p50_p75_tick_floor,rr,rr,21421,21414.5,21432.5,17
read-003405-zone-0364,in_sample,LONDON,2025-05-19,p90,rr,rr,21421,21413.5,21432.5,19
read-003405-zone-0364,in_sample,LONDON,2025-05-19,p95,rr,rr,21421,21410.25,21432.5,25.5
read-003406-zone-0349,in_sample,NY,2025-05-19,p50_p75_tick_floor,rr,rr,21424.5,21432.75,21419.5,20.5
read-003406-zone-0349,in_sample,NY,2025-05-19,p90,rr,rr,21424.5,21433.75,21419.5,22.5
read-003406-zone-0349,in_sample,NY,2025-05-19,p95,rr,rr,21424.5,21437,21419.5,29
read-003406-zone-0356,in_sample,NY,2025-05-19,p50_p75_tick_floor,rr,rr,21428.25,21435.25,21419.5,18
read-003406-zone-0356,in_sample,NY,2025-05-19,p90,rr,rr,21428.25,21436.25,21419.5,20
read-003406-zone-0356,in_sample,NY,2025-05-19,p95,rr,rr,21428.25,21439.5,21419.5,26.5
read-003406-zone-0361,in_sample,NY,2025-05-19,p50_p75_tick_floor,rr,rr,21431,21438,21423.75,18
read-003406-zone-0361,in_sample,NY,2025-05-19,p90,rr,rr,21431,21439,21423.75,20
read-003406-zone-0361,in_sample,NY,2025-05-19,p95,rr,rr,21431,21442.25,21423.75,26.5
read-003406-zone-0394,in_sample,NY,2025-05-19,p50_p75_tick_floor,rr,rr,21448.75,21454.75,21442,16
read-003406-zone-0394,in_sample,NY,2025-05-19,p90,rr,rr,21448.75,21455.75,21442,18
read-003406-zone-0394,in_sample,NY,2025-05-19,p95,rr,rr,21448.75,21459,21442,24.5
read-003407-zone-0222,in_sample,ASIA,2025-05-19,p50_p75_tick_floor,rr,rr,21397,21389.5,21406.5,19
read-003407-zone-0222,in_sample,ASIA,2025-05-19,p90,rr,rr,21397,21388.5,21406.5,21
read-003407-zone-0222,in_sample,ASIA,2025-05-19,p95,rr,rr,21397,21385.25,21406.5,27.5
read-003407-zone-0250,in_sample,ASIA,2025-05-19,p50_p75_tick_floor,rr,rr,21410.5,21419.75,21399.75,22.5
read-003407-zone-0250,in_sample,ASIA,2025-05-19,p90,rr,rr,21410.5,21420.75,21399.75,24.5
read-003407-zone-0250,in_sample,ASIA,2025-05-19,p95,rr,rr,21410.5,21424,21399.75,31
read-003407-zone-0278,in_sample,ASIA,2025-05-19,p50_p75_tick_floor,rr,rr,21420,21429.25,21410.75,22.5
read-003407-zone-0278,in_sample,ASIA,2025-05-19,p90,rr,rr,21420,21430.25,21410.75,24.5
read-003407-zone-0278,in_sample,ASIA,2025-05-19,p95,rr,rr,21420,21433.5,21410.75,31
read-003407-zone-0313,in_sample,ASIA,2025-05-19,p50_p75_tick_floor,rr,rr,21437.25,21446.25,21428,22
read-003407-zone-0313,in_sample,ASIA,2025-05-19,p90,rr,rr,21437.25,21447.25,21428,24
read-003407-zone-0313,in_sample,ASIA,2025-05-19,p95,rr,rr,21437.25,21450.5,21428,30.5
read-003407-zone-0338,in_sample,ASIA,2025-05-19,p50_p75_tick_floor,rr,rr,21448.75,21461,21442.5,28.5
read-003407-zone-0338,in_sample,ASIA,2025-05-19,p90,rr,rr,21448.75,21462,21442.5,30.5
read-003407-zone-0338,in_sample,ASIA,2025-05-19,p95,rr,rr,21448.75,21465.25,21442.5,37
read-003408-zone-0157,in_sample,LONDON,2025-05-20,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21314.5,21318.25,21301.25,11.5
read-003408-zone-0157,in_sample,LONDON,2025-05-20,p90,geometry_pass,risk_cap_missing,21314.5,21319.25,21301.25,13.5
read-003408-zone-0157,in_sample,LONDON,2025-05-20,p95,rr,rr,21314.5,21322.5,21301.25,20
read-003408-zone-0163,in_sample,LONDON,2025-05-20,p50_p75_tick_floor,rr,rr,21321.75,21330,21317,20.5
read-003408-zone-0163,in_sample,LONDON,2025-05-20,p90,rr,rr,21321.75,21331,21317,22.5
read-003408-zone-0163,in_sample,LONDON,2025-05-20,p95,rr,rr,21321.75,21334.25,21317,29
read-003408-zone-0167,in_sample,LONDON,2025-05-20,p50_p75_tick_floor,rr,rr,21331,21336.5,21323.5,15
read-003408-zone-0167,in_sample,LONDON,2025-05-20,p90,rr,rr,21331,21337.5,21323.5,17
read-003408-zone-0167,in_sample,LONDON,2025-05-20,p95,rr,rr,21331,21340.75,21323.5,23.5
read-003408-zone-0174,in_sample,LONDON,2025-05-20,p50_p75_tick_floor,rr,rr,21342,21349,21330,18
read-003408-zone-0174,in_sample,LONDON,2025-05-20,p90,rr,rr,21342,21350,21330,20
read-003408-zone-0174,in_sample,LONDON,2025-05-20,p95,rr,rr,21342,21353.25,21330,26.5
read-003408-zone-0181,in_sample,LONDON,2025-05-20,p50_p75_tick_floor,rr,rr,21347.75,21355.75,21342.5,20
read-003408-zone-0181,in_sample,LONDON,2025-05-20,p90,rr,rr,21347.75,21356.75,21342.5,22
read-003408-zone-0181,in_sample,LONDON,2025-05-20,p95,rr,rr,21347.75,21360,21342.5,28.5
read-003409-zone-0133,in_sample,NY,2025-05-20,p50_p75_tick_floor,rr,rr,21292,21303,21276.75,26
read-003409-zone-0133,in_sample,NY,2025-05-20,p90,rr,rr,21292,21304,21276.75,28
read-003409-zone-0133,in_sample,NY,2025-05-20,p95,rr,rr,21292,21307.25,21276.75,34.5
read-003409-zone-0153,in_sample,NY,2025-05-20,p50_p75_tick_floor,rr,rr,21324,21336.25,21316.5,28.5
read-003409-zone-0153,in_sample,NY,2025-05-20,p90,rr,rr,21324,21337.25,21316.5,30.5
read-003409-zone-0153,in_sample,NY,2025-05-20,p95,rr,rr,21324,21340.5,21316.5,37
read-003409-zone-0175,in_sample,NY,2025-05-20,p50_p75_tick_floor,rr,rr,21349.5,21358.25,21336.75,21.5
read-003409-zone-0175,in_sample,NY,2025-05-20,p90,rr,rr,21349.5,21359.25,21336.75,23.5
read-003409-zone-0175,in_sample,NY,2025-05-20,p95,rr,rr,21349.5,21362.5,21336.75,30
read-003410-zone-0078,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21125,21117.25,21144.5,19.5
read-003410-zone-0078,in_sample,ASIA,2025-05-20,p90,geometry_pass,risk_cap_missing,21125,21116.25,21144.5,21.5
read-003410-zone-0078,in_sample,ASIA,2025-05-20,p95,rr,rr,21125,21113,21144.5,28
read-003410-zone-0083,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,rr,rr,21138.75,21129,21155.75,23.5
read-003410-zone-0083,in_sample,ASIA,2025-05-20,p90,rr,rr,21138.75,21128,21155.75,25.5
read-003410-zone-0083,in_sample,ASIA,2025-05-20,p95,rr,rr,21138.75,21124.75,21155.75,32
read-003410-zone-0085,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,rr,rr,21145.75,21134.5,21160.25,26.5
read-003410-zone-0085,in_sample,ASIA,2025-05-20,p90,rr,rr,21145.75,21133.5,21160.25,28.5
read-003410-zone-0085,in_sample,ASIA,2025-05-20,p95,rr,rr,21145.75,21130.25,21160.25,35
read-003410-zone-0100,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,rr,rr,21185,21199.5,21158,33
read-003410-zone-0100,in_sample,ASIA,2025-05-20,p90,rr,rr,21185,21200.5,21158,35
read-003410-zone-0100,in_sample,ASIA,2025-05-20,p95,rr,rr,21185,21203.75,21158,41.5
read-003410-zone-0107,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,rr,rr,21193,21205.5,21181.5,29
read-003410-zone-0107,in_sample,ASIA,2025-05-20,p90,rr,rr,21193,21206.5,21181.5,31
read-003410-zone-0107,in_sample,ASIA,2025-05-20,p95,rr,rr,21193,21209.75,21181.5,37.5
read-003410-zone-0112,in_sample,ASIA,2025-05-20,p50_p75_tick_floor,rr,rr,21216,21230,21202,32
read-003410-zone-0112,in_sample,ASIA,2025-05-20,p90,rr,rr,21216,21231,21202,34
read-003410-zone-0112,in_sample,ASIA,2025-05-20,p95,rr,rr,21216,21234.25,21202,40.5
read-003411-zone-0141,in_sample,LONDON,2025-05-21,p50_p75_tick_floor,rr,rr,21159.25,21154.75,21166.25,13
read-003411-zone-0141,in_sample,LONDON,2025-05-21,p90,rr,rr,21159.25,21153.75,21166.25,15
read-003411-zone-0141,in_sample,LONDON,2025-05-21,p95,rr,rr,21159.25,21150.5,21166.25,21.5
read-003411-zone-0155,in_sample,LONDON,2025-05-21,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21165.75,21163,21176.25,9.5
read-003411-zone-0155,in_sample,LONDON,2025-05-21,p90,geometry_pass,risk_cap_missing,21165.75,21162,21176.25,11.5
read-003411-zone-0155,in_sample,LONDON,2025-05-21,p95,rr,rr,21165.75,21158.75,21176.25,18
read-003411-zone-0167,in_sample,LONDON,2025-05-21,p50_p75_tick_floor,rr,rr,21172,21167.75,21180,12.5
read-003411-zone-0167,in_sample,LONDON,2025-05-21,p90,rr,rr,21172,21166.75,21180,14.5
read-003411-zone-0167,in_sample,LONDON,2025-05-21,p95,rr,rr,21172,21163.5,21180,21
read-003411-zone-0174,in_sample,LONDON,2025-05-21,p50_p75_tick_floor,rr,rr,21176,21169.75,21186,16.5
read-003411-zone-0174,in_sample,LONDON,2025-05-21,p90,rr,rr,21176,21168.75,21186,18.5
read-003411-zone-0174,in_sample,LONDON,2025-05-21,p95,rr,rr,21176,21165.5,21186,25
read-003411-zone-0180,in_sample,LONDON,2025-05-21,p50_p75_tick_floor,rr,rr,21179.5,21174.25,21186.5,14.5
read-003411-zone-0180,in_sample,LONDON,2025-05-21,p90,rr,rr,21179.5,21173.25,21186.5,16.5
read-003411-zone-0180,in_sample,LONDON,2025-05-21,p95,rr,rr,21179.5,21170,21186.5,23
read-003412-zone-0155,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21169.25,21186.25,21156.5,38
read-003412-zone-0155,in_sample,NY,2025-05-21,p90,rr,rr,21169.25,21187.25,21156.5,40
read-003412-zone-0155,in_sample,NY,2025-05-21,p95,rr,rr,21169.25,21190.5,21156.5,46.5
read-003412-zone-0178,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21186.25,21199.5,21172,30.5
read-003412-zone-0178,in_sample,NY,2025-05-21,p90,rr,rr,21186.25,21200.5,21172,32.5
read-003412-zone-0178,in_sample,NY,2025-05-21,p95,rr,rr,21186.25,21203.75,21172,39
read-003412-zone-0184,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21189.25,21202.25,21172,30
read-003412-zone-0184,in_sample,NY,2025-05-21,p90,rr,rr,21189.25,21203.25,21172,32
read-003412-zone-0184,in_sample,NY,2025-05-21,p95,rr,rr,21189.25,21206.5,21172,38.5
read-003412-zone-0193,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21195.75,21209,21186,30.5
read-003412-zone-0193,in_sample,NY,2025-05-21,p90,rr,rr,21195.75,21210,21186,32.5
read-003412-zone-0193,in_sample,NY,2025-05-21,p95,rr,rr,21195.75,21213.25,21186,39
read-003412-zone-0207,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21207.5,21221.25,21194.25,31.5
read-003412-zone-0207,in_sample,NY,2025-05-21,p90,rr,rr,21207.5,21222.25,21194.25,33.5
read-003412-zone-0207,in_sample,NY,2025-05-21,p95,rr,rr,21207.5,21225.5,21194.25,40
read-003412-zone-0214,in_sample,NY,2025-05-21,p50_p75_tick_floor,rr,rr,21216,21230,21202,32
read-003412-zone-0214,in_sample,NY,2025-05-21,p90,rr,rr,21216,21231,21202,34
read-003412-zone-0214,in_sample,NY,2025-05-21,p95,rr,rr,21216,21234.25,21202,40.5
read-003413-zone-0237,in_sample,ASIA,2025-05-21,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21193.25,21185.75,21209.25,19
read-003413-zone-0237,in_sample,ASIA,2025-05-21,p90,rr,rr,21193.25,21184.75,21209.25,21
read-003413-zone-0237,in_sample,ASIA,2025-05-21,p95,rr,rr,21193.25,21181.5,21209.25,27.5
read-003413-zone-0266,in_sample,ASIA,2025-05-21,p50_p75_tick_floor,rr,rr,21209,21201,21221.25,20
read-003413-zone-0266,in_sample,ASIA,2025-05-21,p90,rr,rr,21209,21200,21221.25,22
read-003413-zone-0266,in_sample,ASIA,2025-05-21,p95,rr,rr,21209,21196.75,21221.25,28.5
read-003413-zone-0271,in_sample,ASIA,2025-05-21,p50_p75_tick_floor,rr,rr,21212.75,21223,21204.25,24.5
read-003413-zone-0271,in_sample,ASIA,2025-05-21,p90,rr,rr,21212.75,21224,21204.25,26.5
read-003413-zone-0271,in_sample,ASIA,2025-05-21,p95,rr,rr,21212.75,21227.25,21204.25,33
read-003414-zone-0097,in_sample,LONDON,2025-05-22,p50_p75_tick_floor,rr,rr,21099.5,21095.5,21106.25,12
read-003414-zone-0097,in_sample,LONDON,2025-05-22,p90,rr,rr,21099.5,21094.5,21106.25,14
read-003414-zone-0097,in_sample,LONDON,2025-05-22,p95,rr,rr,21099.5,21091.25,21106.25,20.5
read-003414-zone-0113,in_sample,LONDON,2025-05-22,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21125,21120.25,21134.75,13.5
read-003414-zone-0113,in_sample,LONDON,2025-05-22,p90,rr,rr,21125,21119.25,21134.75,15.5
read-003414-zone-0113,in_sample,LONDON,2025-05-22,p95,rr,rr,21125,21116,21134.75,22
read-003414-zone-0128,in_sample,LONDON,2025-05-22,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21139.75,21136.25,21150,11
read-003414-zone-0128,in_sample,LONDON,2025-05-22,p90,geometry_pass,risk_cap_missing,21139.75,21135.25,21150,13
read-003414-zone-0128,in_sample,LONDON,2025-05-22,p95,rr,rr,21139.75,21132,21150,19.5
read-003414-zone-0139,in_sample,LONDON,2025-05-22,p50_p75_tick_floor,rr,rr,21146.75,21156,21132.25,22.5
read-003414-zone-0139,in_sample,LONDON,2025-05-22,p90,rr,rr,21146.75,21157,21132.25,24.5
read-003414-zone-0139,in_sample,LONDON,2025-05-22,p95,rr,rr,21146.75,21160.25,21132.25,31
read-003415-zone-0065,in_sample,NY,2025-05-22,p50_p75_tick_floor,geometry_pass,risk_cap_missing,20800,20794.5,20849,15
read-003415-zone-0065,in_sample,NY,2025-05-22,p90,geometry_pass,risk_cap_missing,20800,20793.5,20849,17
read-003415-zone-0065,in_sample,NY,2025-05-22,p95,geometry_pass,risk_cap_missing,20800,20790.25,20849,23.5
read-003415-zone-0069,in_sample,NY,2025-05-22,p50_p75_tick_floor,geometry_pass,risk_cap_missing,20825,20823.75,20865.75,6.5
read-003415-zone-0069,in_sample,NY,2025-05-22,p90,geometry_pass,risk_cap_missing,20825,20822.75,20865.75,8.5
read-003415-zone-0069,in_sample,NY,2025-05-22,p95,geometry_pass,risk_cap_missing,20825,20819.5,20865.75,15
read-003415-zone-0070,in_sample,NY,2025-05-22,p50_p75_tick_floor,rr,rr,20850,20887.25,20840,78.5
read-003415-zone-0070,in_sample,NY,2025-05-22,p90,rr,rr,20850,20888.25,20840,80.5
read-003415-zone-0070,in_sample,NY,2025-05-22,p95,rr,rr,20850,20891.5,20840,87
read-003422-zone-0181,in_sample,ASIA,2025-05-24,p50_p75_tick_floor,rr,rr,20973.25,20986.75,20963.5,31
read-003422-zone-0181,in_sample,ASIA,2025-05-24,p90,rr,rr,20973.25,20987.75,20963.5,33
read-003422-zone-0181,in_sample,ASIA,2025-05-24,p95,rr,rr,20973.25,20991,20963.5,39.5
read-003424-zone-0820,in_sample,NY,2025-05-25,p50_p75_tick_floor,rr,rr,21266,21262,21272.5,12
read-003424-zone-0820,in_sample,NY,2025-05-25,p90,rr,rr,21266,21261,21272.5,14
read-003424-zone-0820,in_sample,NY,2025-05-25,p95,rr,rr,21266,21257.75,21272.5,20.5
read-003424-zone-0825,in_sample,NY,2025-05-25,p50_p75_tick_floor,rr,rr,21269.5,21274.25,21261.75,13.5
read-003424-zone-0825,in_sample,NY,2025-05-25,p90,rr,rr,21269.5,21275.25,21261.75,15.5
read-003424-zone-0825,in_sample,NY,2025-05-25,p95,rr,rr,21269.5,21278.5,21261.75,22
read-003424-zone-0827,in_sample,NY,2025-05-25,p50_p75_tick_floor,rr,rr,21272,21277.25,21268,14.5
read-003424-zone-0827,in_sample,NY,2025-05-25,p90,rr,rr,21272,21278.25,21268,16.5
read-003424-zone-0827,in_sample,NY,2025-05-25,p95,rr,rr,21272,21281.5,21268,23
read-003424-zone-0838,in_sample,NY,2025-05-25,p50_p75_tick_floor,rr,rr,21275.5,21280.25,21268,13.5
read-003424-zone-0838,in_sample,NY,2025-05-25,p90,rr,rr,21275.5,21281.25,21268,15.5
read-003424-zone-0838,in_sample,NY,2025-05-25,p95,rr,rr,21275.5,21284.5,21268,22
read-003424-zone-0846,in_sample,NY,2025-05-25,p50_p75_tick_floor,rr,rr,21279,21285,21274,16
read-003424-zone-0846,in_sample,NY,2025-05-25,p90,rr,rr,21279,21286,21274,18
read-003424-zone-0846,in_sample,NY,2025-05-25,p95,rr,rr,21279,21289.25,21274,24.5
read-003425-zone-0551,in_sample,ASIA,2025-05-25,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21259.25,21255.75,21268.5,11
read-003425-zone-0551,in_sample,ASIA,2025-05-25,p90,geometry_pass,risk_cap_missing,21259.25,21254.75,21268.5,13
read-003425-zone-0551,in_sample,ASIA,2025-05-25,p95,rr,rr,21259.25,21251.5,21268.5,19.5
read-003425-zone-0578,in_sample,ASIA,2025-05-25,p50_p75_tick_floor,rr,rr,21273.75,21279.25,21270.5,15
read-003425-zone-0578,in_sample,ASIA,2025-05-25,p90,rr,rr,21273.75,21280.25,21270.5,17
read-003425-zone-0578,in_sample,ASIA,2025-05-25,p95,rr,rr,21273.75,21283.5,21270.5,23.5
read-003426-zone-0493,in_sample,LONDON,2025-05-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21234.25,21230.75,21243.5,11
read-003426-zone-0493,in_sample,LONDON,2025-05-26,p90,geometry_pass,risk_cap_missing,21234.25,21229.75,21243.5,13
read-003426-zone-0493,in_sample,LONDON,2025-05-26,p95,rr,rr,21234.25,21226.5,21243.5,19.5
read-003427-zone-0304,in_sample,NY,2025-05-26,p50_p75_tick_floor,rr,rr,21273.75,21285.75,21268,28
read-003427-zone-0304,in_sample,NY,2025-05-26,p90,rr,rr,21273.75,21286.75,21268,30
read-003427-zone-0304,in_sample,NY,2025-05-26,p95,rr,rr,21273.75,21290,21268,36.5
read-003427-zone-0338,in_sample,NY,2025-05-26,p50_p75_tick_floor,rr,rr,21293,21306.25,21289,30.5
read-003427-zone-0338,in_sample,NY,2025-05-26,p90,rr,rr,21293,21307.25,21289,32.5
read-003427-zone-0338,in_sample,NY,2025-05-26,p95,rr,rr,21293,21310.5,21289,39
read-003428-zone-0476,in_sample,ASIA,2025-05-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21450.25,21446.75,21461.5,11
read-003428-zone-0476,in_sample,ASIA,2025-05-26,p90,geometry_pass,risk_cap_missing,21450.25,21445.75,21461.5,13
read-003428-zone-0476,in_sample,ASIA,2025-05-26,p95,rr,rr,21450.25,21442.5,21461.5,19.5
read-003428-zone-0480,in_sample,ASIA,2025-05-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21456.25,21452,21466.25,12.5
read-003428-zone-0480,in_sample,ASIA,2025-05-26,p90,rr,rr,21456.25,21451,21466.25,14.5
read-003428-zone-0480,in_sample,ASIA,2025-05-26,p95,rr,rr,21456.25,21447.75,21466.25,21
read-003428-zone-0484,in_sample,ASIA,2025-05-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,21463,21458.25,21473.5,13.5
read-003428-zone-0484,in_sample,ASIA,2025-05-26,p90,rr,rr,21463,21457.25,21473.5,15.5
read-003428-zone-0484,in_sample,ASIA,2025-05-26,p95,rr,rr,21463,21454,21473.5,22
read-003428-zone-0488,in_sample,ASIA,2025-05-26,p50_p75_tick_floor,rr,rr,21469.25,21476.75,21463.75,19
read-003428-zone-0488,in_sample,ASIA,2025-05-26,p90,rr,rr,21469.25,21477.75,21463.75,21
read-003428-zone-0488,in_sample,ASIA,2025-05-26,p95,rr,rr,21469.25,21481,21463.75,27.5
read-003428-zone-0492,in_sample,ASIA,2025-05-26,p50_p75_tick_floor,rr,rr,21476.75,21482,21469.5,14.5
read-003428-zone-0492,in_sample,ASIA,2025-05-26,p90,rr,rr,21476.75,21483,21469.5,16.5
read-003428-zone-0492,in_sample,ASIA,2025-05-26,p95,rr,rr,21476.75,21486.25,21469.5,23
read-003429-zone-0569,in_sample,LONDON,2025-05-27,p50_p75_tick_floor,rr,rr,21446,21453,21443.75,18
read-003429-zone-0569,in_sample,LONDON,2025-05-27,p90,rr,rr,21446,21454,21443.75,20
read-003429-zone-0569,in_sample,LONDON,2025-05-27,p95,rr,rr,21446,21457.25,21443.75,26.5
read-003429-zone-0584,in_sample,LONDON,2025-05-27,p50_p75_tick_floor,rr,rr,21455.75,21461.75,21452,16
