opportunity_version_key,geometry_hash,plan_rowid,plan_id,version,scenario,condition,direction,lifecycle,rule,confirm2_rule,ref_price,arm_enabled,start_ct,end_ct,expected_bars,stored_bars,complete_grid,first_touch_bar_ms,touch_proxy,full_confirm_supported,full_live_fire
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S2|idx1,c754f1420584fd7e,220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S2,sweep_reclaim,long,active,touch,1x5m_close,29149,False,2026-09-02T18:21:05.610804-05:00,2026-09-02T18:43:33.086273-05:00,21,21,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S3|idx2,3a72f1154bc2e185,220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S3,breakout_retest,long,active,1x5m_close,touch,29208.75,False,2026-09-02T18:21:05.610804-05:00,2026-09-02T18:43:33.086273-05:00,21,21,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S4|idx3,f8568c7ce0165972,220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S4,reject,short,active,touch,,29149,False,2026-09-02T18:21:05.610804-05:00,2026-09-02T18:43:33.086273-05:00,21,21,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S1|idx0,4271366648595bef,221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,sweep_reclaim,long,active,1m_mss,,29149,False,2026-09-02T18:43:33.086273-05:00,2026-09-02T19:02:39.227442-05:00,18,18,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S2|idx1,aeecb2d30b4ba028,221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S2,reject,short,active,touch,,29209.25,True,2026-09-02T18:43:33.086273-05:00,2026-09-02T19:02:39.227442-05:00,18,18,True,1788392760000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S3|idx2,dc5203e1e7e9e6f0,221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S3,reject,short,active,touch,,29317.25,False,2026-09-02T18:43:33.086273-05:00,2026-09-02T19:02:39.227442-05:00,18,18,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S1|idx0,796352615543482d,222,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S1,reject,short,active,touch,,29218.25,True,2026-09-02T19:02:39.227442-05:00,2026-09-02T20:05:55.400310-05:00,62,62,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S2|idx1,7ff67ab06e8fd289,222,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S2,sweep_reclaim,long,active,touch,1m_mss,29149,False,2026-09-02T19:02:39.227442-05:00,2026-09-02T20:05:55.400310-05:00,62,62,True,1788394560000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v8|S1|idx0,d095b49a0f262198,224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,S1,reject,short,dormant,touch,,29157.03,True,2026-09-02T20:05:55.400310-05:00,2026-09-02T20:38:20.096131-05:00,32,32,True,,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v8|S2|idx1,f5527df6b3f80029,224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,S2,reject,short,dormant,touch,,29141.25,True,2026-09-02T20:05:55.400310-05:00,2026-09-02T20:38:20.096131-05:00,32,32,True,,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v8|S3|idx2,03ba1cde4396aeaa,224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,S3,reject,short,dormant,touch,,29175.66,True,2026-09-02T20:05:55.400310-05:00,2026-09-02T20:38:20.096131-05:00,32,32,True,1788397560000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v9|S1|idx0,439bee3168f34e51,225,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,S1,reject,short,active,touch,,29200.5,False,2026-09-02T20:38:20.096131-05:00,2026-09-02T21:03:03.446167-05:00,24,24,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v9|S2|idx1,315b30faec377f67,225,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,S2,reject,short,active,touch,,29176.29,False,2026-09-02T20:38:20.096131-05:00,2026-09-02T21:03:03.446167-05:00,24,24,True,1788399540000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v10|S1|idx0,f262cbc2b60daa12,226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,S1,reject,short,active,touch,,29200.5,True,2026-09-02T21:03:03.446167-05:00,2026-09-02T21:31:58.603310-05:00,27,27,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v10|S2|idx1,08dba29646047f9a,226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,S2,reject,short,active,touch,,29141.25,False,2026-09-02T21:03:03.446167-05:00,2026-09-02T21:31:58.603310-05:00,27,27,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v10|S3|idx2,64fdbc8d81080263,226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,S3,reclaim,long,active,1x5m_close,,29113.9,False,2026-09-02T21:03:03.446167-05:00,2026-09-02T21:31:58.603310-05:00,27,27,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v11|S1|idx0,a6a634a8f3e8feb2,227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,S1,reject,short,active,touch,,29199.5,True,2026-09-02T21:31:58.603310-05:00,2026-09-02T21:49:57.931222-05:00,17,17,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v11|S2|idx1,58cbdc4ed3c97fbe,227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,S2,sweep_reclaim,short,active,touch,1m_mss,29218.25,False,2026-09-02T21:31:58.603310-05:00,2026-09-02T21:49:57.931222-05:00,17,17,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v11|S3|idx2,2e7f33a6baa9e74a,227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,S3,sweep_reclaim,long,active,touch,1m_mss,29132.5,False,2026-09-02T21:31:58.603310-05:00,2026-09-02T21:49:57.931222-05:00,17,17,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v11|S4|idx3,dd474de589f95cea,227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,S4,reject,short,active,touch,,29132.5,False,2026-09-02T21:31:58.603310-05:00,2026-09-02T21:49:57.931222-05:00,17,17,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v12|S1|idx0,df3c4890a10590cd,228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,S1,reject,short,active,touch,,29208.69,True,2026-09-02T21:49:57.931222-05:00,2026-09-02T22:12:42.599271-05:00,22,22,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v12|S2|idx1,addca807ba787d03,228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,S2,reject,short,active,touch,,29132.5,True,2026-09-02T21:49:57.931222-05:00,2026-09-02T22:12:42.599271-05:00,22,22,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v12|S3|idx2,64e417410b4b3d07,228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,S3,sweep_reclaim,long,active,touch,1x5m_close,29132.5,False,2026-09-02T21:49:57.931222-05:00,2026-09-02T22:12:42.599271-05:00,22,22,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v13|S1|idx0,df6ae1e93bb17cb7,229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,S1,reject,short,active,touch,,29199.5,True,2026-09-02T22:12:42.599271-05:00,2026-09-03T00:08:45.841316-05:00,115,115,True,1788405180000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v13|S2|idx1,0a3c9353bbe12661,229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,S2,sweep_reclaim,short,active,touch,1x5m_close,29218.25,False,2026-09-02T22:12:42.599271-05:00,2026-09-03T00:08:45.841316-05:00,115,115,True,1788405480000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v13|S3|idx2,2e52fdcff6cb929c,229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,S3,sweep_reclaim,long,active,touch,1x5m_close,29132.5,False,2026-09-02T22:12:42.599271-05:00,2026-09-03T00:08:45.841316-05:00,115,115,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v14|S1|idx0,7bb9ab0285a249e4,230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,S1,reject,short,active,touch,,29228.75,True,2026-09-03T00:08:45.841316-05:00,2026-09-03T00:34:14.308317-05:00,25,25,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v14|S2|idx1,4b7948c21ad15ed1,230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,S2,sweep_reclaim,long,active,touch,1x5m_close,29017.25,False,2026-09-03T00:08:45.841316-05:00,2026-09-03T00:34:14.308317-05:00,25,25,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v14|S3|idx2,9e7c6ee8e3c758e2,230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,S3,reject,short,active,touch,,29132.5,False,2026-09-03T00:08:45.841316-05:00,2026-09-03T00:34:14.308317-05:00,25,25,True,1788412620000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v14|S4|idx3,1a3f20d37124aed8,230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,S4,reject,short,active,touch,,29255,True,2026-09-03T00:08:45.841316-05:00,2026-09-03T00:34:14.308317-05:00,25,25,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v15|S1|idx0,0ab0234fe773e0c7,231,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,S1,reject,short,dormant,touch,,29113.9,False,2026-09-03T00:34:14.308317-05:00,2026-09-03T02:00:00-05:00,85,85,True,,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v15|S2|idx1,d1aeeb6baaf17786,231,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,S2,reject,short,dormant,touch,,29075,False,2026-09-03T00:34:14.308317-05:00,2026-09-03T02:00:00-05:00,85,85,True,,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S1|idx0,58aee4bd3b733e01,232,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S1,reject,short,dormant,touch,,29204.25,False,2026-09-03T02:00:00-05:00,2026-09-03T08:15:44.050765-05:00,375,375,True,1788419040000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S2|idx1,e1a6bbd83cf95474,232,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,sweep_reclaim,long,dormant,touch,1m_mss,29075,False,2026-09-03T02:00:00-05:00,2026-09-03T08:15:44.050765-05:00,375,375,True,,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S1|idx0,1bc114d46204b2b8,234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,reject,short,active,touch,,29219.97,True,2026-09-03T08:15:44.050765-05:00,2026-09-03T08:30:00-05:00,14,14,True,1788441480000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S2|idx1,75682db19f5d761a,234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,sweep_reclaim,short,active,touch,1x5m_close,29293,False,2026-09-03T08:15:44.050765-05:00,2026-09-03T08:30:00-05:00,14,14,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S3|idx2,d6dc9b975caca84d,234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S3,sweep_reclaim,long,active,touch,1x5m_close,29075,False,2026-09-03T08:15:44.050765-05:00,2026-09-03T08:30:00-05:00,14,14,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S1|idx0,3043bd9406fd9ef7,233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S1,reject,short,dormant,touch,,29259.67,True,2026-09-03T08:30:00-05:00,2026-09-03T08:45:05.993352-05:00,15,15,True,1788442200000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S2|idx1,d981b0d74aa1e374,233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,breakout_retest,long,dormant,touch,,29259.67,False,2026-09-03T08:30:00-05:00,2026-09-03T08:45:05.993352-05:00,15,15,True,1788442200000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S3|idx2,74b6004dc044b0de,233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S3,sweep_reclaim,short,dormant,touch,1m_mss,29293,False,2026-09-03T08:30:00-05:00,2026-09-03T08:45:05.993352-05:00,15,15,True,1788442740000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S1|idx0,ed35800388a10e51,235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,reject,short,active,touch,,29285,True,2026-09-03T08:45:05.993352-05:00,2026-09-03T09:15:31.491335-05:00,29,29,True,1788444000000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S2|idx1,dd7c6383600c3499,235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,reject,long,active,touch,,29144.5,False,2026-09-03T08:45:05.993352-05:00,2026-09-03T09:15:31.491335-05:00,29,29,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S3|idx2,7196205ee3464db4,235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S3,sweep_reclaim,short,active,touch,1x5m_close,29293,False,2026-09-03T08:45:05.993352-05:00,2026-09-03T09:15:31.491335-05:00,29,29,True,1788444000000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S1|idx0,ad5a2220a017d2da,236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S1,reclaim,long,active,1x5m_close,,29285,False,2026-09-03T09:15:31.491335-05:00,2026-09-03T09:44:33.127680-05:00,28,28,True,1788446040000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S2|idx1,872b16822859ffac,236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,reject,short,active,touch,,29351.05,True,2026-09-03T09:15:31.491335-05:00,2026-09-03T09:44:33.127680-05:00,28,28,True,1788445200000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S3|idx2,24366245cd2f18f3,236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S3,reject,short,active,touch,,29255,False,2026-09-03T09:15:31.491335-05:00,2026-09-03T09:44:33.127680-05:00,28,28,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S4|idx3,b85b6a7992b19387,236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S4,sweep_reclaim,long,active,touch,1x5m_close,29075,False,2026-09-03T09:15:31.491335-05:00,2026-09-03T09:44:33.127680-05:00,28,28,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S1|idx0,0295ad6d1956a5f5,237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S1,breakout_retest,long,active,touch,,29260,False,2026-09-03T09:44:33.127680-05:00,2026-09-03T10:14:45.993329-05:00,29,29,True,1788447360000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S2|idx1,a4c73e965abbfffe,237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S2,breakout_retest,long,active,1x5m_close,,29303.68,False,2026-09-03T09:44:33.127680-05:00,2026-09-03T10:14:45.993329-05:00,29,29,True,1788446880000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S3|idx2,9e79c562b5f91b88,237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S3,reclaim,long,active,1x5m_close,,29222.75,False,2026-09-03T09:44:33.127680-05:00,2026-09-03T10:14:45.993329-05:00,29,29,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S1|idx0,a1f34d68e3bb1196,238,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S1,reclaim,long,active,1x5m_close,,29435.75,False,2026-09-03T10:14:45.993329-05:00,2026-09-03T10:49:57.593454-05:00,34,34,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S2|idx1,375cf7467bf6b5d2,238,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S2,reject,short,active,touch,,29445.5,False,2026-09-03T10:14:45.993329-05:00,2026-09-03T10:49:57.593454-05:00,34,34,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S1|idx0,46fd89786478e653,239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,reclaim,long,active,1x5m_close,,29517,False,2026-09-03T10:49:57.593454-05:00,2026-09-03T11:27:53.707887-05:00,37,37,True,1788450600000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
