scenario_key,plan_row,plan_id,version,scenario,date,session,session_day,created_ct,hour_ct,day_type,day_type_group,bias,regime,condition,family,side,quality,trigger,anchor,anchor_source,level_keys,level_labels,level_kind,level_grade,arm_enabled,arm_ids,has_arm_evidence,placed_arm_ids,position_ids,complete_geometry,entry,stop,target,stop_pts,target_R,first_target_R,atr5m_saved,stop_atr,reached,reach_bar_ids,window_start_ct,window_end_ct,window_bars_n,expected_bars_n,window_complete,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p217:S1:0,217,2026-09-02:ASIA,2,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T17:18:29.638000-05:00,17,balance,balance,long,not-recorded,sweep_reclaim,fade,short,B,Price sweeps above 29189.25 ONH (the draw) and delivers a 1m_mss close back below 29189.25; premium short allowed by branch 5.,29189.25,confirm.ref_price,"[""p217:L0""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,19.1399,,observed,[1788387600000],2026-09-02T17:18:29.638000-05:00,2026-09-02T17:50:56.643000-05:00,31,31,True,,,1.5,0.0783703154143961
p217:S2:1,217,2026-09-02:ASIA,2,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T17:18:29.638000-05:00,17,balance,balance,long,not-recorded,sweep_reclaim,fade,long,B,Price sweeps below 29149.00 ONL and reclaims with a 1m_mss close back above 29149.00; discount long only per branch 5.,29149,confirm.ref_price,"[""p217:L5""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,19.1399,,not observed (complete window),[],2026-09-02T17:18:29.638000-05:00,2026-09-02T17:50:56.643000-05:00,31,31,True,,,38.75,2.024566481538566
p218:S1:0,218,2026-09-02:ASIA,3,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T17:50:56.643000-05:00,17,balance,balance,neutral,not-recorded,sweep_reclaim,fade,short,B,"Sweep of ONH 29208.75 / Supply 29209.25 (wick above 29208.75), then 5m close back below 29208.75",29208.75,confirm.ref_price,"[""p218:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,16.1018,,not observed (complete window),[],2026-09-02T17:50:56.643000-05:00,2026-09-02T18:04:42.447000-05:00,13,13,True,,,26.5,1.6457787328124804
p218:S2:1,218,2026-09-02:ASIA,3,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T17:50:56.643000-05:00,17,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,"Sweep below ONL 29149.00, then 5m close back above 29149.00",29149,confirm.ref_price,"[""p218:L5""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,16.1018,,not observed (complete window),[],2026-09-02T17:50:56.643000-05:00,2026-09-02T18:04:42.447000-05:00,13,13,True,,,33.25,2.064986523245848
p218:S3:2,218,2026-09-02:ASIA,3,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T17:50:56.643000-05:00,17,balance,balance,neutral,not-recorded,reject,fade,short,B,Touch of VWAP+1σ 29199.68 rejects and rotates back below 29199.68,29199.68,confirm.ref_price,"[""p218:L0""]","[""VWAP+1σ""]",VWAP,A,True,[],False,[],[],True,29199.68,29216.25,29149,16.56999999999971,3.058539529269836,3.058539529269836,16.1018,1.029077494441597,not observed (complete window),[],2026-09-02T17:50:56.643000-05:00,2026-09-02T18:04:42.447000-05:00,13,13,True,,,17.43000000000029,1.0824876721857364
p219:S1:0,219,2026-09-02:ASIA,4,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:04:42.447000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,B,"After the 16:00 1h sweep-up, a retest of ONH 29208.75 into Supply·1h 29209.25 that wicks and rejects on touch is a short.",29208.75,confirm.ref_price,"[""p219:L1""]","[""ONH""]",ONH,A,True,[],False,[],[],True,29208.75,29228.75,29149,20.0,2.9875,2.9875,16.379,1.2210757677513888,not observed (complete window),[],2026-09-02T18:04:42.447000-05:00,2026-09-02T18:21:05.610000-05:00,16,16,True,,,25.75,1.5721350509799132
p219:S2:1,219,2026-09-02:ASIA,4,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:04:42.447000-05:00,18,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,"A sweep below 29149.00 ONL into/near 29136.25 Demand·4h, then a 5m close back above 29149.00, confirms the reclaim and starts a long.",29149,confirm.ref_price,"[""p219:L5""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,16.379,,not observed (complete window),[],2026-09-02T18:04:42.447000-05:00,2026-09-02T18:21:05.610000-05:00,16,16,True,,,34.0,2.0758288051773612
p219:S3:2,219,2026-09-02:ASIA,4,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:04:42.447000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,B,"A retest of 29149.00 ONL from below that wicks and rejects on touch is a short; the close back above 29149.00 voided the prior break attempt, so this is a fresh reject rather than a continuation.",29149,confirm.ref_price,"[""p219:L5""]","[""ONL""]",ONL,A,True,[],False,[],[],True,29149,29170,29058.75,21,4.2976190476190474,4.2976190476190474,16.379,1.2821295561389583,not observed (complete window),[],2026-09-02T18:04:42.447000-05:00,2026-09-02T18:21:05.610000-05:00,16,16,True,,,34.0,2.0758288051773612
p220:S1:0,220,2026-09-02:ASIA,5,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:21:05.610000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,B,Touch of 29197.57 VWAP+1σ in the thin Asia tape; first-touch fade from the top of value.,29197.57,confirm.ref_price,"[""p220:L0""]","[""VWAP+1σ""]",VWAP,A,True,[],False,[],[],True,29197.57,29212.5,29149,14.930000000000291,3.253181513730661,3.253181513730661,14.631,1.0204360604196767,not observed (complete window),[],2026-09-02T18:21:05.610000-05:00,2026-09-02T18:43:33.086000-05:00,21,21,True,,,25.31999999999971,1.7305720729956742
p220:S2:1,220,2026-09-02:ASIA,5,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:21:05.610000-05:00,18,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,Sweep below 29149.00 ONL followed by a 5m close back above 29149.00.,29149,confirm.ref_price,"[""p220:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,14.631,,not observed (complete window),[],2026-09-02T18:21:05.610000-05:00,2026-09-02T18:43:33.086000-05:00,21,21,True,,,23.25,1.5890916547057616
p220:S3:2,220,2026-09-02:ASIA,5,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:21:05.610000-05:00,18,balance,balance,neutral,not-recorded,breakout_retest,follow,long,C,Break and 5m close above 29208.75 ONH; retest of 29208.75 holds as support.,29208.75,confirm.ref_price,"[""p220:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,14.631,,not observed (complete window),[],2026-09-02T18:21:05.610000-05:00,2026-09-02T18:43:33.086000-05:00,21,21,True,,,36.5,2.4947030278176476
p220:S4:3,220,2026-09-02:ASIA,5,S4,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:21:05.610000-05:00,18,balance,balance,neutral,not-recorded,reject,fade,short,C,Touch of 29149.00 ONL from below after the close back across the level; rejection back down triggers the short instead of a breakdown continuation.,29149,confirm.ref_price,"[""p220:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,14.631,,not observed (complete window),[],2026-09-02T18:21:05.610000-05:00,2026-09-02T18:43:33.086000-05:00,21,21,True,,,23.25,1.5890916547057616
p221:S1:0,221,2026-09-02:ASIA,6,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:43:33.086000-05:00,18,balance,balance,short,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29149.00 ONL wicks below; a 1m MSS or close back above 29149.00 invites a long on the reclaim.,29149,confirm.ref_price,"[""p221:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,13.3823,,not observed (complete window),[],2026-09-02T18:43:33.086000-05:00,2026-09-02T19:02:39.227000-05:00,18,18,True,30.0,2.2417671102874692,36.25,2.708801924930692
p221:S2:1,221,2026-09-02:ASIA,6,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:43:33.086000-05:00,18,balance,balance,short,not-recorded,reject,fade,short,B,"Rally into the 29208.75 ONH liquidity pool, which coincides with 29209.25 Supply·1h; first-touch sell at 29209.25 with stop beyond 29212.50/29223.00 structure.",29209.25,confirm.ref_price,"[""p221:L1""]","[""Supply·1h""]",SUPPLY,C,True,[],False,[],[],True,29209.25,29223,29181.64,13.75,2.008000000000042,2.008000000000042,13.3823,1.0274765922150901,observed,[1788392760000],2026-09-02T18:43:33.086000-05:00,2026-09-02T19:02:39.227000-05:00,18,18,True,30.25,2.260448502873198,24.0,1.7934136882299754
p221:S3:2,221,2026-09-02:ASIA,6,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T18:43:33.086000-05:00,18,balance,balance,short,not-recorded,reject,fade,short,C,Rally stalls at the 29317.25 PDH react zone; first-touch sell at 29317.25 with stop beyond 29324.50.,29317.25,confirm.ref_price,"[""p221:L3""]","[""PDH""]",PDH,A,False,[],False,[],[],False,,,,,,,13.3823,,not observed (complete window),[],2026-09-02T18:43:33.086000-05:00,2026-09-02T19:02:39.227000-05:00,18,18,True,138.25,10.330810099908087,132.0,9.863775285264865
p222:S1:0,222,2026-09-02:ASIA,7,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T19:02:39.227000-05:00,19,balance,balance,short,not-recorded,reject,fade,short,B,Price retests 29218.25 ONH after the 18:45 sweep-reclaim and rejects; enter short on touch at 29218.25.,29218.25,confirm.ref_price,"[""p222:L5""]","[""ONH""]",ONH,A,True,[],False,[],[],True,29218.25,29232,29149,13.75,5.036363636363636,5.036363636363636,13.3707,1.028367998683689,not observed (complete window),[],2026-09-02T19:02:39.227000-05:00,2026-09-02T20:05:55.400000-05:00,62,62,True,,,25.75,1.9258527975349085
p222:S2:1,222,2026-09-02:ASIA,7,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T19:02:39.227000-05:00,19,balance,balance,short,not-recorded,sweep_reclaim,fade,long,C,"Price sweeps 29149.00 ONL, then closes back above it; on the 1m MSS above 29149.00, enter long with stop below the sweep extreme.",29149,confirm.ref_price,"[""p222:L0""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,13.3707,,observed,[1788394560000],2026-09-02T19:02:39.227000-05:00,2026-09-02T20:05:55.400000-05:00,62,62,True,,,43.5,3.2533823958356707
p224:S1:0,224,2026-09-02:ASIA,8,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T20:05:55.400000-05:00,20,balance,balance,short,not-recorded,reject,fade,short,B,price touches 29157.03 VWAP−1σ and rejects,29157.03,confirm.ref_price,"[""p224:L4""]","[""VWAP−1σ""]",VWAP,A,True,[],False,[],[],True,29157.03,29175.66,29102,18.63000000000102,2.9538378958666573,0.8470209339773469,13.8977,1.3405095807220633,not observed (complete window),[],2026-09-02T20:05:55.400000-05:00,2026-09-02T20:38:20.096000-05:00,32,32,True,0.7799999999988358,0.05612439468392869,15.470000000001164,1.1131338278996643
p224:S2:1,224,2026-09-02:ASIA,8,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T20:05:55.400000-05:00,20,balance,balance,short,not-recorded,reject,fade,short,B,price touches 29141.25 ONL and rejects,29141.25,confirm.ref_price,"[""p224:L0""]","[""ONL""]",ONL,A,True,[],False,[],[],True,29141.25,29157.03,29102,15.779999999998836,2.487325728770779,0.3168567807351311,13.8977,1.1354396770687838,not observed (complete window),[],2026-09-02T20:05:55.400000-05:00,2026-09-02T20:38:20.096000-05:00,32,32,True,15.0,1.079315282384855,31.25,2.248573504968448
p224:S3:2,224,2026-09-02:ASIA,8,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T20:05:55.400000-05:00,20,balance,balance,short,not-recorded,reject,fade,short,B,price touches 29175.66 VWAP and rejects,29175.66,confirm.ref_price,"[""p224:L6""]","[""VWAP""]",VWAP,A,True,[],False,[],[],True,29175.66,29194.3,29136.25,18.639999999999418,2.1142703862661527,1.8460300429185048,13.8977,1.341229124243538,observed,[1788397560000],2026-09-02T20:05:55.400000-05:00,2026-09-02T20:38:20.096000-05:00,32,32,True,19.409999999999854,1.396633975405992,3.1599999999998545,0.227375752822399
p225:S1:0,225,2026-09-02:ASIA,9,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T20:38:20.096000-05:00,20,balance,balance,short,not-recorded,reject,fade,short,B,Price touches 29200.50 SWG-H·5m and rejects with an upper shadow or 1m MSS down,29200.5,confirm.ref_price,"[""p225:L7""]","[""SWG-H·5m""]",SWG-H,A,False,[],False,[],[],False,,,,,,,17.8932,,not observed (complete window),[],2026-09-02T20:38:20.096000-05:00,2026-09-02T21:03:03.446000-05:00,24,24,True,13.5,0.7544765609281738,20.75,1.1596584177229339
p225:S2:1,225,2026-09-02:ASIA,9,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T20:38:20.096000-05:00,20,balance,balance,short,not-recorded,reject,fade,short,B,Price retests 29176.29 VWAP from below and rejects with an upper shadow or 1m MSS down,29176.29,confirm.ref_price,"[""p225:L0""]","[""VWAP""]",VWAP,A,False,[],False,[],[],False,,,,,,,17.8932,,observed,[1788399540000],2026-09-02T20:38:20.096000-05:00,2026-09-02T21:03:03.446000-05:00,24,24,True,10.709999999999127,0.5985514050029691,3.459999999999127,0.1933695482082091
p226:S1:0,226,2026-09-02:ASIA,10,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:03:03.446000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,B,"Rally back to 29200.50 SWG-H·5m and stall/reject — the 20:15 retest already stalled at 29200.25, so a re-touch is a fresh upper-shelf fade.",29200.5,confirm.ref_price,"[""p226:L1""]","[""SWG-H·5m""]",SWG-H,A,True,[],False,[],[],True,29200.5,29228,29141.25,27.5,2.1545454545454548,0.25890909090905384,18.0889,1.5202693364438966,not observed (complete window),[],2026-09-02T21:03:03.446000-05:00,2026-09-02T21:31:58.603000-05:00,27,27,True,22.5,1.2438567298177337,54.75,3.0267180425564852
p226:S2:1,226,2026-09-02:ASIA,10,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:03:03.446000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,C,"The close back across 29141.25 ONL voids the breakdown. If 29141.25 is retested from below and rejects, that voided-level retest is the short fade; continue toward pdVWAP and OR-H.",29141.25,confirm.ref_price,"[""p226:L6""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,18.0889,,not observed (complete window),[],2026-09-02T21:03:03.446000-05:00,2026-09-02T21:31:58.603000-05:00,27,27,True,36.75,2.031632658702298,4.5,0.24877134596354672
p226:S3:2,226,2026-09-02:ASIA,10,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:03:03.446000-05:00,21,balance,balance,short,not-recorded,reclaim,follow,long,C,"Short continuation exhausts at 29113.90 pdVWAP and price prints a 5m close back above it — the first legal branch-5 long, below the 50% mark.",29113.9,confirm.ref_price,"[""p226:L8""]","[""pdVWAP""]",PDVWAP,A,False,[],False,[],[],False,,,,,,,18.0889,,not observed (complete window),[],2026-09-02T21:03:03.446000-05:00,2026-09-02T21:31:58.603000-05:00,27,27,True,64.09999999999854,3.5436096169473297,31.849999999998545,1.760748304208578
p227:S1:0,227,2026-09-02:ASIA,11,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:31:58.603000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,C,Rally into the premium cluster touches SWG-H·5m 29199.50 and is rejected — no 5m hold above it.,29199.5,confirm.ref_price,"[""p227:L1""]","[""SWG-H·5m""]",SWG-H,A,True,[],False,[],[],True,29199.5,29227.9,29141.25,28.400000000001455,2.0510563380280638,0.9021126760562559,18.9611,1.4978033974822904,not observed (complete window),[],2026-09-02T21:31:58.603000-05:00,2026-09-02T21:49:57.931000-05:00,17,17,True,9.0,0.4746560062443635,8.0,0.4219164499949898
p227:S2:1,227,2026-09-02:ASIA,11,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:31:58.603000-05:00,21,balance,balance,short,not-recorded,sweep_reclaim,fade,short,C,"Price sweeps above ONH 29218.25, then the 5m bar closes back inside below 29199.50 SWG-H·5m — failed high sweep (PDH-mirror branch 2).",29218.25,confirm.ref_price,"[""p227:L4""]","[""ONH""]",ONH,C,False,[],False,[],[],False,,,,,,,18.9611,,not observed (complete window),[],2026-09-02T21:31:58.603000-05:00,2026-09-02T21:49:57.931000-05:00,17,17,True,27.75,1.4635226859201207,26.75,1.4107831296707471
p227:S3:2,227,2026-09-02:ASIA,11,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:31:58.603000-05:00,21,balance,balance,short,not-recorded,sweep_reclaim,fade,long,C,Price re-sweeps below ONL 29132.50 and the 5m bar closes back above 29141.25 SWG-L·5m — low-side sweep-reclaim (long only below the 29138.50 50% line).,29132.5,confirm.ref_price,"[""p227:L8""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,18.9611,,not observed (complete window),[],2026-09-02T21:31:58.603000-05:00,2026-09-02T21:49:57.931000-05:00,17,17,True,58.0,3.058894262463676,59.0,3.1116338187130497
p227:S4:3,227,2026-09-02:ASIA,11,S4,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:31:58.603000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,C,Price retests ONL 29132.50 from below and is rejected — the voided breakdown becomes a lower-high rejection and opens the waterfall path.,29132.5,confirm.ref_price,"[""p227:L8""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,18.9611,,not observed (complete window),[],2026-09-02T21:31:58.603000-05:00,2026-09-02T21:49:57.931000-05:00,17,17,True,58.0,3.058894262463676,59.0,3.1116338187130497
p228:S1:0,228,2026-09-02:ASIA,12,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:49:57.931000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,B,price prints 29208.69 (VWAP+2σ) and fails to hold above it; fade short from the level with a structure stop beyond the recent swing extreme,29208.69,confirm.ref_price,"[""p228:L1""]","[""VWAP+2σ""]",VWAP,A,True,[],False,[],[],True,29208.69,29237.75,29141.25,29.06000000000131,2.3207157604953768,0.5911906400550418,19.2058,1.5130845890304652,not observed (complete window),[],2026-09-02T21:49:57.931000-05:00,2026-09-02T22:12:42.599000-05:00,22,22,True,,,31.93999999999869,1.6630392902143463
p228:S2:1,228,2026-09-02:ASIA,12,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:49:57.931000-05:00,21,balance,balance,short,not-recorded,reject,fade,short,B,price comes back above 29132.50 ONL and fails to hold above it; fade short from the level with a structure stop beyond the recent swing extreme,29132.5,confirm.ref_price,"[""p228:L8""]","[""ONL""]",ONL,A,True,[],False,[],[],True,29132.5,29161.5,29042.75,29.0,3.0948275862068964,1.0517241379310345,19.2058,1.50996053275573,not observed (complete window),[],2026-09-02T21:49:57.931000-05:00,2026-09-02T22:12:42.599000-05:00,22,22,True,,,44.25,2.303991502566933
p228:S3:2,228,2026-09-02:ASIA,12,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T21:49:57.931000-05:00,21,balance,balance,short,not-recorded,sweep_reclaim,fade,long,C,"price sweeps below 29132.50 ONL and reclaims with a 5m close above 29132.50; long with stop beyond the sweep extreme, targeting the value mean",29132.5,confirm.ref_price,"[""p228:L8""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,19.2058,,not observed (complete window),[],2026-09-02T21:49:57.931000-05:00,2026-09-02T22:12:42.599000-05:00,22,22,True,,,44.25,2.303991502566933
p229:S1:0,229,2026-09-02:ASIA,13,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T22:12:42.599000-05:00,22,balance,balance,short,not-recorded,reject,fade,short,B,Price touches 29199.50 SWG-H·5m and rejects lower; no 5m close above the level.,29199.5,confirm.ref_price,"[""p229:L1""]","[""SWG-H·5m""]",SWG-H,A,True,[34],True,[],[],True,29199.5,29226,29132.5,26.5,2.5283018867924527,1.2075471698113207,17.5929,1.5062894690471724,observed,[1788405180000],2026-09-02T22:12:42.599000-05:00,2026-09-03T00:08:45.841000-05:00,115,115,True,,,1.75,0.0994719460691529
p229:S2:1,229,2026-09-02:ASIA,13,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T22:12:42.599000-05:00,22,balance,balance,short,not-recorded,sweep_reclaim,fade,short,C,Wick above 29218.25 ONH sweeps buy stops; a 1x5m close back below 29218.25 confirms the reclaim.,29218.25,confirm.ref_price,"[""p229:L4""]","[""ONH""]",ONH,C,False,[],False,[],[],False,,,,,,,17.5929,,observed,[1788405480000],2026-09-02T22:12:42.599000-05:00,2026-09-03T00:08:45.841000-05:00,115,115,True,,,20.5,1.1652427968100767
p229:S3:2,229,2026-09-02:ASIA,13,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-02T22:12:42.599000-05:00,22,balance,balance,short,not-recorded,sweep_reclaim,fade,long,C,Wick below 29132.50 ONL sweeps sell stops; a 1x5m close back above 29132.50 confirms the reclaim.,29132.5,confirm.ref_price,"[""p229:L8""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,17.5929,,not observed (complete window),[],2026-09-02T22:12:42.599000-05:00,2026-09-03T00:08:45.841000-05:00,115,115,True,,,65.25,3.7088825605784153
p230:S1:0,230,2026-09-02:ASIA,14,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:08:45.841000-05:00,0,balance,balance,neutral,neutral,reject,fade,short,B,price touches 29228.75 SWG-L·5m from below and stalls,29228.75,confirm.ref_price,"[""p230:L3""]","[""SWG-L·5m""]",SWG-L,A,True,[],False,[],[],True,29228.75,29250,29186.14,21.25,2.0051764705882626,0.49411764705882355,13.48,1.5764094955489614,not observed (complete window),[],2026-09-03T00:08:45.841000-05:00,2026-09-03T00:34:14.308000-05:00,25,25,True,,,59.75,4.432492581602374
p230:S2:1,230,2026-09-02:ASIA,14,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:08:45.841000-05:00,0,balance,balance,neutral,neutral,sweep_reclaim,fade,long,B,"sweep below 29017.25 RTH-L wicks out liquidity, then 1x5m close back above 29017.25",29017.25,confirm.ref_price,"[""p230:L11""]","[""RTH-L""]",RTH-L,A,False,[],False,[],[],False,,,,,,,13.48,,not observed (complete window),[],2026-09-03T00:08:45.841000-05:00,2026-09-03T00:34:14.308000-05:00,25,25,True,,,151.75,11.257418397626113
p230:S3:2,230,2026-09-02:ASIA,14,S3,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:08:45.841000-05:00,0,balance,balance,neutral,neutral,reject,fade,short,C,price touches 29132.50 ONL from below and stalls,29132.5,confirm.ref_price,"[""p230:L9""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,13.48,,observed,[1788412620000],2026-09-03T00:08:45.841000-05:00,2026-09-03T00:34:14.308000-05:00,25,25,True,,,36.5,2.707715133531157
p230:S4:3,230,2026-09-02:ASIA,14,S4,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:08:45.841000-05:00,0,balance,balance,neutral,neutral,reject,fade,short,B,retest of 29255.00 PDH from below stalls,29255,confirm.ref_price,"[""p230:L5""]","[""PDH""]",PDH,A,True,[],False,[],[],True,29255,29275.25,29214.5,20.25,2.0,0.9876543209876543,13.48,1.5022255192878338,not observed (complete window),[],2026-09-03T00:08:45.841000-05:00,2026-09-03T00:34:14.308000-05:00,25,25,True,,,86.0,6.379821958456973
p231:S1:0,231,2026-09-02:ASIA,15,S1,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:34:14.308000-05:00,0,trend-down,trend,short,neutral,reject,fade,short,C,Price retraces to 29113.90 pdVWAP after the ONL sweep and rejects; enter short on touch. Structure stop beyond VWAP−1σ at 29142.04. Invalidation on 5m close above 29132.50.,29113.9,confirm.ref_price,"[""p231:L5""]","[""pdVWAP""]",PDVWAP,A,False,[],False,[],[],False,,,,,,,21.1802,,not observed (complete window),[],2026-09-03T00:34:14.308000-05:00,2026-09-03T02:00:00-05:00,85,85,True,10.900000000001455,0.5146315898811841,7.599999999998545,0.3588256956968558
p231:S2:1,231,2026-09-02:ASIA,15,S2,2026-09-02,ASIA,2026-09-02:ASIA,2026-09-03T00:34:14.308000-05:00,0,trend-down,trend,short,neutral,reject,fade,short,C,Price retests 29075 ONL from below and rejects; enter short on touch.,29075,confirm.ref_price,"[""p231:L1""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,21.1802,,not observed (complete window),[],2026-09-03T00:34:14.308000-05:00,2026-09-03T02:00:00-05:00,85,85,True,28.0,1.3219894051991956,46.5,2.1954466907772354
p232:S1:0,232,2026-09-03:LONDON,1,S1,2026-09-03,LONDON,2026-09-03:LONDON,2026-09-03T01:34:53.723000-05:00,1,balance,balance,short,neutral,reject,fade,short,C,Rally into 29204.25 SWG-H·5m; first touch of prior 5m supply after the fast decline.,29204.25,confirm.ref_price,"[""p232:L6""]","[""SWG-H·5m""]",SWG-H,A,False,[],False,[],[],False,,,,,,,22.1021,,observed,[1788419040000],2026-09-03T01:34:53.723000-05:00,2026-09-03T08:15:44.050000-05:00,400,400,True,26.5,1.1989810922943973,32.25,1.4591373670375214
p232:S2:1,232,2026-09-03:LONDON,1,S2,2026-09-03,LONDON,2026-09-03:LONDON,2026-09-03T01:34:53.723000-05:00,1,balance,balance,short,neutral,sweep_reclaim,fade,long,C,Sweep of 29075.00 ONL and a 1m MSS back above it; the only legal long below the dealing-range half.,29075,confirm.ref_price,"[""p232:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,22.1021,,not observed (complete window),[],2026-09-03T01:34:53.723000-05:00,2026-09-03T08:15:44.050000-05:00,400,400,True,102.75,4.648879518235824,97.0,4.3887232434926995
p233:S1:0,233,2026-09-03:NY,1,S1,2026-09-03,NY,2026-09-03:NY,2026-09-03T08:05:19.635000-05:00,8,balance,balance,short,up,reject,fade,short,B,First touch of 29259.67 VWAP+2σ with a 5m/15m rejection candle after the 66pt fast move; fade the extended premium above value.,29259.67,confirm.ref_price,"[""p233:L1""]","[""VWAP+2σ""]",VWAP,A,True,[],False,[],[],True,29259.67,29289,29178.73,29.330000000001746,2.7596317763380114,1.3798158881689437,29.0154,1.0108425181111322,observed,[1788442200000],2026-09-03T08:05:19.635000-05:00,2026-09-03T08:45:05.993000-05:00,39,39,True,,,45.669999999998254,1.5739917423160892
p233:S2:1,233,2026-09-03:NY,1,S2,2026-09-03,NY,2026-09-03:NY,2026-09-03T08:05:19.635000-05:00,8,balance,balance,short,up,breakout_retest,follow,long,C,"5m close above 29259.67 VWAP+2σ, then successful retest of 29259.67 holds as support.",29259.67,confirm.ref_price,"[""p233:L1""]","[""VWAP+2σ""]",VWAP,A,False,[],False,[],[],False,,,,,,,29.0154,,observed,[1788442200000],2026-09-03T08:05:19.635000-05:00,2026-09-03T08:45:05.993000-05:00,39,39,True,,,45.669999999998254,1.5739917423160892
