level_key,plan_row,session,date,label,kind,grade,machine_grade,price,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p230:L3,230,ASIA,2026-09-02,SWG-L·5m,SWG-L,A,A,29228.75,,,59.75,4.432492581602374
p230:L4,230,ASIA,2026-09-02,SWG-H·5m,SWG-H,A,A,29235,,,66.0,4.896142433234421
p230:L5,230,ASIA,2026-09-02,PDH,PDH,A,A,29255,,,86.0,6.379821958456973
p230:L6,230,ASIA,2026-09-02,SWG-H·15m,SWG-H,A,A,29200.5,,,31.5,2.336795252225519
p230:L7,230,ASIA,2026-09-02,SWG-H·5m,SWG-H,A,A,29195,,,26.0,1.9287833827893175
p230:L8,230,ASIA,2026-09-02,VWAP,VWAP,A,A,29186.14,,,17.139999999999418,1.2715133531156837
p230:L9,230,ASIA,2026-09-02,ONL,ONL,A,A,29132.5,,,36.5,2.707715133531157
p230:L10,230,ASIA,2026-09-02,Demand·1h,DEMAND,C,C,29098.88,,,70.11999999999898,5.201780415430191
p230:L11,230,ASIA,2026-09-02,RTH-L,RTH-L,A,A,29017.25,,,151.75,11.257418397626113
p231:L0,231,ASIA,2026-09-02,Demand·1h,DEMAND,C,C,29098.88,4.119999999998981,0.19452129819354783,22.61999999999898,1.0679785837715876
p231:L1,231,ASIA,2026-09-02,ONL,ONL,A,A,29075,28.0,1.3219894051991956,46.5,2.1954466907772354
p231:L2,231,ASIA,2026-09-02,RTH-L,RTH-L,A,A,29017.25,85.75,4.048592553422536,104.25,4.922049839000576
p231:L3,231,ASIA,2026-09-02,PDL,PDL,A,A,28927.25,175.75,8.297844212991379,194.25,9.171301498569418
p231:L4,231,ASIA,2026-09-02,VWAP−2σ,VWAP,A,A,29107.02,4.020000000000437,0.18979990746076225,14.479999999999563,0.6836573781172777
p231:L5,231,ASIA,2026-09-02,pdVWAP,PDVWAP,A,A,29113.9,10.900000000001455,0.5146315898811841,7.599999999998545,0.3588256956968558
p231:L6,231,ASIA,2026-09-02,SWG-L·15m,SWG-L,A,A,29132.5,29.5,1.3928102661920096,11.0,0.5193529806139696
p231:L7,231,ASIA,2026-09-02,PDC,PDC,A,A,29207.5,104.5,4.933853315832712,86.0,4.0603960302546716
p232:L0,232,LONDON,2026-09-03,VWAP,VWAP,A,A,29173.56,4.18999999999869,0.18957474629101717,1.5600000000013097,0.0705815284521068
p232:L1,232,LONDON,2026-09-03,SWG-L·5m,SWG-L,A,A,29162.5,15.25,0.6899796851882852,9.5,0.4298234104451613
p232:L2,232,LONDON,2026-09-03,VWAP−1σ,VWAP,A,A,29139.1,38.650000000001455,1.7487026119690643,32.900000000001455,1.4885463372259402
p232:L3,232,LONDON,2026-09-03,Demand·1h,DEMAND,C,C,29098.88,78.86999999999898,3.568439198085204,73.11999999999898,3.30828292334208
p232:L4,232,LONDON,2026-09-03,ONL,ONL,A,A,29075,102.75,4.648879518235824,97.0,4.3887232434926995
p232:L5,232,LONDON,2026-09-03,RTH-L,RTH-L,A,A,29017.25,160.5,7.261753408047199,154.75,7.001597133304075
p232:L6,232,LONDON,2026-09-03,SWG-H·5m,SWG-H,A,A,29204.25,26.5,1.1989810922943973,32.25,1.4591373670375214
p232:L7,232,LONDON,2026-09-03,PDC,PDC,A,A,29207.5,29.75,1.346025943236163,35.5,1.606182217979287
p232:L8,232,LONDON,2026-09-03,SWG-H·15m,SWG-H,A,A,29218.25,40.5,1.8324050655820034,46.25,2.0925613403251275
p232:L9,232,LONDON,2026-09-03,SWG-L·5m,SWG-L,A,A,29228.75,51.0,2.307473045547708,56.75,2.5676293202908322
p232:L10,232,LONDON,2026-09-03,SWG-H·5m,SWG-H,A,A,29235,57.25,2.5902516050511037,63.0,2.850407879794228
p232:L11,232,LONDON,2026-09-03,PDH,PDH,A,A,29255,77.25,3.4951429954619697,83.0,3.755299270205094
p233:L0,233,NY,2026-09-03,ONH,ONH,A,A,29293,,,79.0,2.7226920876500067
p233:L1,233,NY,2026-09-03,VWAP+2σ,VWAP,A,A,29259.67,,,45.669999999998254,1.5739917423160892
p233:L2,233,NY,2026-09-03,PDH,PDH,B,B,29255,,,41.0,1.4130427290335477
p233:L3,233,NY,2026-09-03,VWAP+1σ,VWAP,A,A,29219.2,,,5.200000000000728,0.17921517538964576
p233:L4,233,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29209.25,,,4.75,0.16370616982705735
p233:L5,233,NY,2026-09-03,VWAP,VWAP,A,A,29178.73,,,35.27000000000044,1.215561391536923
p233:L6,233,NY,2026-09-03,Demand·1h (HTF),DEMAND,A,A,29144.5,,,69.5,2.395279747995892
p234:L0,234,LONDON,2026-09-03,ONH,ONH,A,A,29293,,,53.75,1.8589096241371201
p234:L1,234,LONDON,2026-09-03,PDH,PDH,B,B,29255,,,15.75,0.5447037503285515
p234:L2,234,LONDON,2026-09-03,VWAP+1σ,VWAP,A,A,29219.97,,,19.279999999998836,0.6667865591323072
p234:L3,234,LONDON,2026-09-03,Supply·1h,SUPPLY,C,C,29209.25,,,30.0,1.0375309530067647
p234:L4,234,LONDON,2026-09-03,SWG-H·5m,SWG-H,A,A,29187.25,,,52.0,1.7983869852117256
p234:L5,234,LONDON,2026-09-03,VWAP,VWAP,A,A,29179.57,,,59.68000000000029,2.0639949091814676
p234:L6,234,LONDON,2026-09-03,Demand·1h,DEMAND,A,A,29144.5,,,94.75,3.2768685932463653
p234:L7,234,LONDON,2026-09-03,ONL,ONL,A,A,29075,,,164.25,5.680481967712037
p234:L8,234,LONDON,2026-09-03,RTH-L,RTH-L,A,A,29017.25,,,222.0,7.677729052250059
p235:L0,235,NY,2026-09-03,OB(bear)·1h,OB,C,C,29498.5,,,153.25,4.209251288868625
p235:L1,235,NY,2026-09-03,ONH,ONH,A,A,29293,,,52.25,1.4351280903320434
p235:L2,235,NY,2026-09-03,OR-H,OR-H,A,A,29285,,,60.25,1.6548606209091983
p235:L3,235,NY,2026-09-03,PDH,PDH,B,B,29255,,,90.25,2.4788576105735296
p235:L4,235,NY,2026-09-03,VWAP+1σ,VWAP,A,A,29233.08,,,112.16999999999825,3.080924744354886
p235:L5,235,NY,2026-09-03,OR-L,OR-L,A,A,29222.75,,,122.5,3.3646543744626856
p235:L6,235,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29209.25,,,136.0,3.7354530198116347
p235:L7,235,NY,2026-09-03,Demand·1h,DEMAND,C,A,29144.5,,,200.75,5.5139131891704825
p235:L8,235,NY,2026-09-03,ONL,ONL,A,A,29075,,,270.25,7.422839548559517
p236:L0,236,NY,2026-09-03,VWAP+2σ,VWAP,A,A,29351.05,,,49.54999999999927,1.0987280919605316
p236:L1,236,NY,2026-09-03,ONH,ONH,C,C,29293,,,8.5,0.1884800965018094
p236:L2,236,NY,2026-09-03,OR-H,OR-H,C,C,29285,,,16.5,0.3658731285035124
p236:L3,236,NY,2026-09-03,PDH,PDH,B,B,29255,,,46.5,1.0310969985098986
p236:L4,236,NY,2026-09-03,OR-L,OR-L,A,A,29222.75,,,78.75,1.7462126587667637
p236:L5,236,NY,2026-09-03,VWAP,VWAP,A,A,29217.09,,,84.40999999999985,1.8717182289079652
p236:L6,236,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29209.25,,,92.25,2.0455634002696375
p236:L7,236,NY,2026-09-03,VWAP−1σ,VWAP,A,A,29150.11,,,151.38999999999942,3.3569413893422135
p236:L8,236,NY,2026-09-03,Demand·1h (HTF),DEMAND,A,A,29144.5,,,157.0,3.481338253033421
p236:L9,236,NY,2026-09-03,ONL,ONL,A,A,29075,,,226.5,5.0224402185482155
p236:L10,236,NY,2026-09-03,RTH-L,RTH-L,A,A,29017.25,,,284.25,6.302996168310509
p237:L0,237,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29375.25,79.25,1.6788938155271727,85.25,1.8060024955670848
p237:L1,237,NY,2026-09-03,FVG·4h (HTF),FVG,A,A,29346.88,50.88000000000102,1.0778816067384764,56.88000000000102,1.2049902867783886
p237:L2,237,NY,2026-09-03,VWAP+1σ,VWAP,A,A,29303.68,7.680000000000291,0.1626991104510937,13.680000000000291,0.2898077904910058
p237:L3,237,NY,2026-09-03,ONH,ONH,C,C,29293,3.0,0.06355434001995607,3.0,0.06355434001995607
p237:L4,237,NY,2026-09-03,OR-H,OR-H,C,C,29285,11.0,0.23303258007317224,5.0,0.1059239000332601
p237:L5,237,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29260,36.0,0.7626520802394728,30.0,0.6355434001995607
p237:L6,237,NY,2026-09-03,PDH,PDH,B,B,29255,41.0,0.8685759802727329,35.0,0.7414673002328208
p237:L7,237,NY,2026-09-03,OR-L,OR-L,A,A,29222.75,73.25,1.5517851354872607,67.25,1.4246764554473486
p237:L8,237,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29209.25,86.75,1.8377796655770628,80.75,1.7106709855371507
p237:L9,237,NY,2026-09-03,Demand·1h,DEMAND,C,A,29144.5,151.5,3.209494171007781,145.5,3.0823854909678694
p237:L10,237,NY,2026-09-03,ONL,ONL,A,A,29075,221.0,4.681836381470097,215.0,4.554727701430185
p238:L0,238,NY,2026-09-03,EQL·15m (HTF),EQL,A,A,29435.75,,,25.25,0.5216403264125606
p238:L1,238,NY,2026-09-03,EQH·15m (HTF),EQH,A,A,29445.5,,,15.5,0.3202148538374135
p238:L2,238,NY,2026-09-03,EQL·1h (HTF),EQL,A,A,29455,,,6.0,0.12395413696932135
p238:L3,238,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,,,78.38000000000102,1.6192542092759223
p238:L4,238,NY,2026-09-03,VWAP+2σ,VWAP,A,A,29406.28,,,54.720000000001164,1.1304617291602348
p238:L5,238,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29364.75,,,96.25,1.9884309472161967
p238:L6,238,NY,2026-09-03,VWAP+1σ,VWAP,A,A,29326.74,,,134.2599999999984,2.7736804049168144
p238:L7,238,NY,2026-09-03,PDH,PDH,B,B,29255,,,206.0,4.255758702613366
p239:L0,239,NY,2026-09-03,EQH·15m,EQH,A,A,29517,11.0,0.271015396138277,3.25,0.0800727306772182
p239:L1,239,NY,2026-09-03,EQL·1h,EQL,A,A,29526.5,20.5,0.5050741473486071,12.75,0.31413148188754836
p239:L2,239,NY,2026-09-03,VWAP+2σ,VWAP,A,A,29481.05,24.950000000000728,0.6147121939682008,32.70000000000073,0.8056548594292595
p239:L3,239,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29543.75,37.75,0.930075564019996,30.0,0.7391328985589373
p239:L4,239,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29364.75,141.25,3.4800840640483295,149.0,3.6710267295093884
p239:L5,239,NY,2026-09-03,PDH,PDH,B,B,29255,251.0,6.184078584609775,258.75,6.375021250070834
p239:L6,239,NY,2026-09-03,OB(bear)·1h,OB,C,C,29502.88,3.1199999999989814,0.07686982145010438,10.869999999998981,0.26781248691116316
p239:L7,239,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,33.38000000000102,0.8224085384632693,25.63000000000102,0.6314658730022105
p239:L8,239,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29619.5,113.5,2.7963861328813127,105.75,2.605443467420254
p240:L0,240,NY,2026-09-03,EQH·15m (HTF),EQH,A,A,29529.5,,,38.0,1.1706319255970992
p240:L1,240,NY,2026-09-03,VWAP+2σ,VWAP,A,A,29512.29,,,20.790000000000873,0.6404588877148609
p240:L2,240,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29543.75,,,52.25,1.6096188976960115
p240:L3,240,NY,2026-09-03,SWG-L·5m,SWG-L,A,A,29502.25,,,10.75,0.3311656105307583
p240:L4,240,NY,2026-09-03,EQL·15m (HTF),EQL,A,A,29567,,,75.5,2.325860799541605
p240:L5,240,NY,2026-09-03,VWAP+1σ,VWAP,A,A,29397.11,,,94.38999999999942,2.9077880909765663
p240:L6,240,NY,2026-09-03,SWG-H·5m,SWG-H,A,A,29364.75,,,126.75,3.9046735939324297
p240:L7,240,NY,2026-09-03,ONH,ONH,C,C,29293,,,198.5,6.115011506079584
p240:L8,240,NY,2026-09-03,PDH,PDH,B,B,29255,,,236.5,7.285643431676683
p240:L9,240,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,,,47.88000000000102,1.4749962262523764
p240:L10,240,NY,2026-09-03,Supply·1h,SUPPLY,C,C,29619.5,,,128.0,3.943181223063913
p241:L0,241,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29619.5,,,,
p241:L1,241,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,,,,
p241:L2,241,ASIA,2026-09-03,SWG-H·5m,SWG-H,A,A,29525.75,,,,
p241:L3,241,ASIA,2026-09-03,SWG-H·5m,SWG-H,A,A,29517.5,,,,
p241:L4,241,ASIA,2026-09-03,eVWAP,EVWAP,A,A,29512.54,,,,
p241:L5,241,ASIA,2026-09-03,OB(bear)·1h,OB,C,C,29502.88,,,,
p241:L6,241,ASIA,2026-09-03,VWAP+2σ,VWAP,A,A,29460.16,,,,
p241:L7,241,ASIA,2026-09-03,VWAP+1σ,VWAP,A,A,29362.15,,,,
p241:L8,241,ASIA,2026-09-03,Demand·1h (HTF),DEMAND,A,,29304.62,,,,
p241:L9,241,ASIA,2026-09-03,ONH,ONH,C,C,29293,,,,
p241:L10,241,ASIA,2026-09-03,OR-L,OR-L,A,A,29222.75,,,,
p242:L0,242,ASIA,2026-09-03,OB(bull)·4h (HTF),OB,A,A,29545,,,29.5,3.2547414411333118
p242:L1,242,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,,,23.88000000000102,2.6346856140429424
p242:L2,242,ASIA,2026-09-03,ONH,ONH,A,A,29513,,,2.5,0.27582554585875524
p242:L3,242,ASIA,2026-09-03,OB(bear)·1h (HTF),OB,A,A,29509.25,,,6.25,0.6895638646468881
p242:L4,242,ASIA,2026-09-03,OB(bear)·1h,OB,C,C,29502.88,,,12.619999999998981,1.392367355494884
p242:L5,242,ASIA,2026-09-03,ONL,ONL,A,A,29481.5,,,34.0,3.751227423679071
p242:L6,242,ASIA,2026-09-03,Supply·4h (HTF),SUPPLY,A,A,29462.5,,,53.0,5.847501572205611
p242:L7,242,ASIA,2026-09-03,OB(bull)·1h (HTF),OB,A,A,29324.5,,,191.0,21.0730717036089
p243:L0,243,ASIA,2026-09-03,PDH,PDH,A,A,29255,,,268.25,23.87287969670541
p243:L1,243,ASIA,2026-09-03,ONL,ONL,A,A,29481.5,,,41.75,3.715536728191802
p243:L2,243,ASIA,2026-09-03,VWAP,VWAP,A,A,29503.08,,,20.169999999998254,1.7950269654520277
p243:L3,243,ASIA,2026-09-03,ONH,ONH,A,A,29521.25,,,2.0,0.17798978338643362
p243:L4,243,ASIA,2026-09-03,POC,POC,A,,29527.62,,,4.369999999998981,0.38890767669926685
p243:L5,243,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29539.38,,,16.13000000000102,1.4354876030116779
p243:L6,243,ASIA,2026-09-03,OB(bull)·4h (HTF),OB,A,A,29545,,,21.75,1.9356388943274658
p243:L7,243,ASIA,2026-09-03,OB(bear)·1h (HTF),OB,A,,29577.12,,,53.86999999999898,4.794154815513499
p244:L0,244,ASIA,2026-09-03,SWG-H·15m,SWG-H,A,A,29548,,,6.5,0.6254089212177193
p244:L1,244,ASIA,2026-09-03,ONH,ONH,A,A,29541.75,,,0.25,0.02405418927760459
p244:L2,244,ASIA,2026-09-03,VWAP+1σ,VWAP,A,A,29522.22,,,19.279999999998836,1.8550590770887538
p244:L3,244,ASIA,2026-09-03,SWG-H·5m,SWG-H,A,A,29516.75,,,24.75,2.381364738482854
p244:L4,244,ASIA,2026-09-03,VWAP,VWAP,A,A,29509.18,,,32.31999999999971,3.109725589808693
p244:L5,244,ASIA,2026-09-03,ONL,ONL,A,A,29481.5,,,60.0,5.773005426625101
p244:L6,244,ASIA,2026-09-03,OB(bull)·1h (HTF),OB,A,A,29574.38,,,32.88000000000102,3.163606973790653
p245:L0,245,ASIA,2026-09-03,Demand·1h,DEMAND,C,,29541.12,,,2.1300000000010186,0.19137638253722125
p245:L1,245,ASIA,2026-09-03,SWG-H·15m,SWG-H,A,A,29548,,,4.75,0.42677831786449116
p245:L2,245,ASIA,2026-09-03,SWG-H·15m,SWG-H,A,A,29585,,,41.75,3.7511567938615804
p245:L3,245,ASIA,2026-09-03,OB(bull)·1h,OB,C,C,29532,,,11.25,1.0107907528369529
p245:L4,245,ASIA,2026-09-03,VWAP+1σ,VWAP,A,A,29528.63,,,14.619999999998981,1.3135787383533528
p245:L5,245,ASIA,2026-09-03,SWG-L·5m,SWG-L,A,A,29517.5,,,25.75,2.3135877231601363
p245:L6,245,ASIA,2026-09-03,VWAP−1σ,VWAP,A,A,29499.27,,,43.97999999999956,3.9515179830905547
p245:L7,245,ASIA,2026-09-03,ONL,ONL,A,A,29481.5,,,61.75,5.548118132238385
p246:L0,246,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29848.75,,,230.75,18.992863786390984
p246:L1,246,ASIA,2026-09-03,ONH,ONH,A,A,29643.5,,,25.5,2.0988863555925033
p246:L2,246,ASIA,2026-09-03,OB(bull)·1h (HTF),OB,A,A,29633.25,,,15.25,1.2552163499131637
p246:L3,246,ASIA,2026-09-03,OB(bear)·1h,OB,C,C,29619.5,,,1.5,0.12346390327014725
p246:L4,246,ASIA,2026-09-03,PDH,PDH,A,A,29601,,,17.0,1.399257570395002
p246:L5,246,ASIA,2026-09-03,RTH-H,RTH-H,A,A,29585,,,33.0,2.7162058719432394
p246:L6,246,ASIA,2026-09-03,Demand·1h,DEMAND,C,C,29541.12,,,76.88000000000102,6.327936588939364
p246:L7,246,ASIA,2026-09-03,VWAP−1σ,VWAP,A,A,29509.09,,,108.90999999999985,8.964302470101146
p246:L8,246,ASIA,2026-09-03,ONL,ONL,A,A,29481.5,,,136.5,11.2352151975834
p247:L0,247,ASIA,2026-09-03,VWAP+2σ,VWAP,A,A,29637.52,,,7.270000000000437,0.5627283423122512
p247:L1,247,ASIA,2026-09-03,ONH,ONH,A,A,29643.5,,,13.25,1.0256053006378103
p247:L2,247,ASIA,2026-09-03,OB(bear)·1h (HTF),OB,A,,29652.12,,,21.86999999999898,1.6928292773545561
p247:L3,247,ASIA,2026-09-03,Supply·1h,SUPPLY,C,C,29848.75,,,218.5,16.91281193881974
p247:L4,247,ASIA,2026-09-03,OB(bear)·1h,OB,C,C,29619.5,,,10.75,0.8320948665552047
p247:L5,247,ASIA,2026-09-03,PDH,PDH,B,B,29601,,,29.25,2.264072078766487
p247:L6,247,ASIA,2026-09-03,PDC,PDC,A,A,29597.25,,,33.0,2.5543377298903955
p247:L7,247,ASIA,2026-09-03,SWG-L·5m,SWG-L,A,A,29591.5,,,38.75,2.9994117282803887
p247:L8,247,ASIA,2026-09-03,SWG-H·5m,SWG-H,A,A,29579.5,,,50.75,3.9282618118768964
p247:L9,247,ASIA,2026-09-03,VWAP,VWAP,A,A,29554.2,,,76.04999999999927,5.88658740479281
p247:L10,247,ASIA,2026-09-03,eVWAP,EVWAP,A,A,29549.25,,,81.0,6.269738064276426
p247:L11,247,ASIA,2026-09-03,Demand·1h,DEMAND,C,C,29541.12,,,89.13000000000102,6.899033995913139
p248:L0,248,LONDON,2026-09-04,OB(bull)·4h,OB,C,C,29863.5,,,260.75,19.578324560942463
p248:L1,248,LONDON,2026-09-04,Supply·1h,SUPPLY,C,C,29848.75,,,246.0,18.47082585615281
p248:L2,248,LONDON,2026-09-04,ONH,ONH,A,A,29644.25,,,41.5,3.1160133050013887
p248:L3,248,LONDON,2026-09-04,EQL·15m (HTF),EQL,A,A,29639.5,,,36.75,2.7593611797301456
p248:L4,248,LONDON,2026-09-04,OB(bear)·1h,OB,C,C,29619.5,,,16.75,1.2576680206933317
p248:L5,248,LONDON,2026-09-04,PDH,PDH,B,B,29601,,,1.75,0.13139815141572123
p248:L6,248,LONDON,2026-09-04,PDC,PDC,A,A,29597.25,,,5.5,0.41296561873512383
p248:L7,248,LONDON,2026-09-04,SWG-L·5m,SWG-L,A,A,29591.5,,,11.25,0.8447024019582078
p248:L8,248,LONDON,2026-09-04,SWG-H·15m,SWG-H,A,A,29579.5,,,23.25,1.7457182973802963
p248:L9,248,LONDON,2026-09-04,VWAP,VWAP,A,A,29558.34,,,44.409999999999854,3.3345096596412342
p248:L10,248,LONDON,2026-09-04,ONL,ONL,A,A,29481.5,,,121.25,9.104014776660684
p249:L0,249,LONDON,2026-09-04,VWAP,VWAP,A,A,29561.43,14.569999999999709,1.0363615671323092,21.56999999999971,1.5342703502432433
p249:L1,249,LONDON,2026-09-04,Demand·1h,DEMAND,C,,29541.12,34.88000000000102,2.4810083364156985,41.88000000000102,2.978917119526632
p249:L2,249,LONDON,2026-09-04,VWAP−1σ,VWAP,A,A,29517.35,58.650000000001455,4.1717643042081445,65.65000000000146,4.669673087319079
p249:L3,249,LONDON,2026-09-04,OB(bull)·1h (HTF),OB,A,A,29490.88,85.11999999999898,6.054570802628886,92.11999999999898,6.55247958573982
p249:L4,249,LONDON,2026-09-04,ONL,ONL,A,A,29481.5,94.5,6.72176857199761,101.5,7.219677355108544
p249:L5,249,LONDON,2026-09-04,VWAP−2σ,VWAP,A,A,29473.28,102.72000000000116,7.306455743022247,109.72000000000116,7.804364526133181
p249:L6,249,LONDON,2026-09-04,PDC,PDC,B,B,29597.25,21.25,1.5115088058724784,14.25,1.0136000227615445
p249:L7,249,LONDON,2026-09-04,PDH,PDH,B,B,29601,25.0,1.7782456539676217,18.0,1.2803368708566876
p249:L8,249,LONDON,2026-09-04,OB(bull)·1h,OB,C,C,29611,35.0,2.4895439155546706,28.0,1.9916351324437362
p249:L9,249,LONDON,2026-09-04,ONH,ONH,A,A,29644.25,68.25,4.854610635331607,61.25,4.356701852220673
p249:L10,249,LONDON,2026-09-04,VWAP+2σ,VWAP,A,A,29649.59,73.59000000000015,5.234443907019101,66.59000000000015,4.736535123908167
p250:L0,250,LONDON,2026-09-04,VWAP−1σ,VWAP,A,A,29538.84,,,4.0900000000001455,0.12995265783370336
p250:L1,250,LONDON,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,,,31.36999999999898,0.9967273536046447
p250:L2,250,LONDON,2026-09-04,Supply·1h (HTF),SUPPLY,A,A,29496.25,,,38.5,1.2232707399993645
p250:L3,250,LONDON,2026-09-04,ONL,ONL,A,A,29481.5,,,53.25,1.6919264131160043
p250:L4,250,LONDON,2026-09-04,Demand·1h (HTF),DEMAND,A,A,29278,,,256.75,8.15778603882693
p250:L5,250,LONDON,2026-09-04,RTH-H,RTH-H,B,B,29585,,,50.25,1.5966066151939757
p250:L6,250,LONDON,2026-09-04,PDC,PDC,B,B,29597.25,,,62.5,1.9858291233755918
p250:L7,250,LONDON,2026-09-04,PDH,PDH,B,B,29601,,,66.25,2.1049788707781274
p250:L8,250,LONDON,2026-09-04,ONH,ONH,A,A,29720,,,185.25,5.885997521685254
p250:L9,250,LONDON,2026-09-04,OB(bull)·4h,OB,C,C,29863.5,,,328.75,10.445461188955614
p251:L0,251,NY,2026-09-04,VWAP−1σ,VWAP,A,A,29531.275675205263,,,2.0256752052628144,0.05920499451295104
p251:L1,251,NY,2026-09-04,SWG-L·15m,SWG-L,A,A,29573.75,,,44.5,1.3006143576134166
p251:L2,251,NY,2026-09-04,ONL,ONL,A,A,29481.5,,,47.75,1.3956030466525986
p251:L3,251,NY,2026-09-04,VWAP−2σ,VWAP,A,A,29476.083071977766,,,53.16692802223406,1.553925167099252
p251:L4,251,NY,2026-09-04,RTH-H,RTH-H,B,B,29585,,,55.75,1.6294213581336623
p251:L5,251,NY,2026-09-04,PDC,PDC,B,B,29597.25,,,68.0,1.987455647589041
p251:L6,251,NY,2026-09-04,PDH,PDH,B,B,29601,,,71.75,2.09705798109579
p251:L7,251,NY,2026-09-04,SWG-L·5m,SWG-L,A,A,29616.25,,,87.0,2.542774137356567
p251:L8,251,NY,2026-09-04,SWG-H·15m,SWG-H,A,A,29644.25,,,115.0,3.36113822754029
p251:L9,251,NY,2026-09-04,ONH,ONH,A,A,29720,,,190.75,5.575105364376611
p251:L10,251,NY,2026-09-04,RTH-L,RTH-L,A,A,29199.25,,,330.0,9.645005348593877
p251:L11,251,NY,2026-09-04,PDL,PDL,A,A,29075,,,454.25,13.276495998784146
p252:L0,252,NY,2026-09-04,OR-H,OR-H,A,A,29611.25,,,31.5,0.9665867826161668
p252:L1,252,NY,2026-09-04,ONH,ONH,A,A,29720,,,77.25,2.3704390145110756
p252:L2,252,NY,2026-09-04,OB(bull)·4h,OB,C,C,29863.5,,,220.75,6.773778801984724
p252:L3,252,NY,2026-09-04,PDH,PDH,B,B,29601,,,41.75,1.2811110531499987
p252:L4,252,NY,2026-09-04,PDC,PDC,B,B,29597.25,,,45.5,1.396180908223352
p252:L5,252,NY,2026-09-04,RTH-H,RTH-H,B,B,29585,,,57.75,1.772075768129639
p252:L6,252,NY,2026-09-04,OR-L,OR-L,A,A,29553.75,,,89.0,2.730991227074249
p252:L7,252,NY,2026-09-04,VWAP−1σ,VWAP,A,A,29532.64,,,110.11000000000058,3.37875779790053
p252:L8,252,NY,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,,,139.36999999999898,4.276609520419497
p252:L9,252,NY,2026-09-04,ONL,ONL,A,A,29481.5,,,161.25,4.948003768154187
p253:L0,253,NY,2026-09-04,OB(bull)·4h,OB,C,C,29863.5,,,203.75,5.700480658933597
p253:L1,253,NY,2026-09-04,ONH,ONH,A,A,29720,,,60.25,1.6856636058932477
p253:L2,253,NY,2026-09-04,Supply·1h (HTF),SUPPLY,A,A,29657.38,,,2.3699999999989814,0.0663074314683034
p253:L3,253,NY,2026-09-04,OR-H,OR-H,A,A,29635,,,24.75,0.6924510248275166
p253:L4,253,NY,2026-09-04,PDH,PDH,B,B,29601,,,58.75,1.6436968771158225
p253:L5,253,NY,2026-09-04,PDC,PDC,B,B,29597.25,,,62.5,1.7486136990593855
p253:L6,253,NY,2026-09-04,VWAP,VWAP,A,A,29591.02,,,68.72999999999956,1.9229155125816129
p253:L7,253,NY,2026-09-04,OR-L,OR-L,A,A,29553.75,,,106.0,2.965648833604718
p253:L8,253,NY,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,,,156.36999999999898,4.374891585950629
p253:L9,253,NY,2026-09-04,ONL,ONL,A,A,29481.5,,,178.25,4.987046269717368
p254:L0,254,NY,2026-09-04,OB(bear)·4h,OB,C,C,29503.38,,,9.869999999998981,0.31488476557511874
p254:L1,254,NY,2026-09-04,ONL,ONL,C,C,29481.5,,,31.75,1.0129271840943315
p254:L2,254,NY,2026-09-04,RTH-L,RTH-L,A,A,29199.25,,,314.0,10.017610576554963
p254:L3,254,NY,2026-09-04,Demand·1h (HTF),DEMAND,A,A,29144.5,,,368.75,11.764311783772747
p254:L4,254,NY,2026-09-04,VWAP−1σ,VWAP,A,A,29526.38,,,13.130000000001019,0.418889257548334
p254:L5,254,NY,2026-09-04,OR-L,OR-L,C,C,29553.75,,,40.5,1.2920803450652103
p254:L6,254,NY,2026-09-04,RTH-H,RTH-H,B,B,29585,,,71.75,2.2890559199612057
p254:L7,254,NY,2026-09-04,PDH,PDH,B,B,29601,,,87.75,2.7995074143079552
p254:L8,254,NY,2026-09-04,OR-H,OR-H,C,C,29635,,,121.75,3.8842168397947985
p254:L9,254,NY,2026-09-04,OB(bull)·4h (HTF),OB,A,A,29697.75,,,184.5,5.886143794185958
p254:L10,254,NY,2026-09-04,ONH,ONH,A,A,29720,,,206.75,6.595990403511906
p254:L11,254,NY,2026-09-04,Demand·4h,DEMAND,C,C,29852.38,,,339.130000000001,10.81933845486336
