plan_id,version,trade_date,session,trigger_reason,trigger_class,created_ct,degraded,scenario_id,side,entry,stop,target,condition_text,condition_ever_true,first_true_ct,followed_by_arm,bias_ai,bias_tree,bias_regime,session_direction
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,2026-09-02,ASIA,level_event  [seated OB(bull)·1h invalidated: close 29207.50 below 29212.50 (noise 3.94) on ASIA 2026-09-02],wake+change,2026-09-03 00:08:45,0,S1,short,29228.75,29250,29186.14,[reject] price touches 29228.75 SWG-L·5m from below and stalls | confirm: touch ref=29228.75 side=below,NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:00:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,2026-09-02,ASIA,level_event  [seated OB(bull)·1h invalidated: close 29207.50 below 29212.50 (noise 3.94) on ASIA 2026-09-02],wake+change,2026-09-03 00:08:45,0,S2,long,,,,"[sweep_reclaim] sweep below 29017.25 RTH-L wicks out liquidity, then 1x5m close back above 29017.25 | confirm: touch ref=29017.25 side=below | confirm2: 1x5m_close ref=29017.25 side=above",NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:00:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,2026-09-02,ASIA,level_event  [seated OB(bull)·1h invalidated: close 29207.50 below 29212.50 (noise 3.94) on ASIA 2026-09-02],wake+change,2026-09-03 00:08:45,0,S3,short,,,,[reject] price touches 29132.50 ONL from below and stalls | confirm: touch ref=29132.5 side=below,YES,2026-09-03 00:17:00,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:00:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,2026-09-02,ASIA,level_event  [seated OB(bull)·1h invalidated: close 29207.50 below 29212.50 (noise 3.94) on ASIA 2026-09-02],wake+change,2026-09-03 00:08:45,0,S4,short,29255,29275.25,29214.5,[reject] retest of 29255.00 PDH from below stalls | confirm: touch ref=29255 side=below,NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:00:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,2026-09-02,ASIA,"dormant:death:death-condition: 5m_close close above 29132.50 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 00:34:14,0,S1,short,,,,[reject] Price retraces to 29113.90 pdVWAP after the ONL sweep and rejects; enter short on touch. Structure stop beyond VWAP−1σ at 29142.04. Invalidation on 5m close above 29132.50. | confirm: touch ref=29113.9 side=below,NO,,none,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:30:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,2026-09-02,ASIA,"dormant:death:death-condition: 5m_close close above 29132.50 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 00:34:14,0,S2,short,,,,[reject] Price retests 29075 ONL from below and rejects; enter short on touch. | confirm: touch ref=29075 side=below,NO,,none,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 00:30:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","DOWN -2.25 (29175.75->29173.50, n=540m)"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,LONDON,"dormant:flip:flip-condition: 2x5m close above 29221.98 (buffer 0.5×ATR14, 2× 5m closes) → bias long",flip(lifecycle-marker overwrote authoring trigger),2026-09-03 01:34:53,0,S1,short,,,,[reject] Rally into 29204.25 SWG-H·5m; first touch of prior 5m supply after the fast decline. | confirm: touch ref=29204.25 side=below,YES,2026-09-03 02:04:00,decision open_short @2026-09-03 02:12:56 BLOCKED:entry_gate: entry_gate: R:R 1.76 below floor 2.00 at executi,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 01:30:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +75.50 (29173.25->29248.75, n=390m)"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,LONDON,"dormant:flip:flip-condition: 2x5m close above 29221.98 (buffer 0.5×ATR14, 2× 5m closes) → bias long",flip(lifecycle-marker overwrote authoring trigger),2026-09-03 01:34:53,0,S2,long,,,,[sweep_reclaim] Sweep of 29075.00 ONL and a 1m MSS back above it; the only legal long below the dealing-range half. | confirm: touch ref=29075 side=below | confirm2: 1m_mss ref=29075 side=above,NO,,none,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 01:30:56, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +75.50 (29173.25->29248.75, n=390m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,NY,"dormant:death:death-condition: 2x5m close above 29293.00 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 08:05:19,0,S1,short,29259.67,29289,29178.73,[reject] First touch of 29259.67 VWAP+2σ with a 5m/15m rejection candle after the 66pt fast move; fade the extended premium above value. | confirm: touch ref=29259.67 side=above,YES,2026-09-03 08:30:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:00:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,NY,"dormant:death:death-condition: 2x5m close above 29293.00 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 08:05:19,0,S2,long,,,,"[breakout_retest] 5m close above 29259.67 VWAP+2σ, then successful retest of 29259.67 holds as support. | confirm: touch ref=29259.67 side=below",YES,2026-09-03 08:30:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:00:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,NY,"dormant:death:death-condition: 2x5m close above 29293.00 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 08:05:19,0,S3,short,,,,"[sweep_reclaim] Sweep of 29293.00 ONH (stops above the 04:00 1h high), then 1m MSS back inside. | confirm: touch ref=29293 side=above | confirm2: 1m_mss ref=29293 side=below",YES,2026-09-03 08:39:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:00:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,LONDON,level_event  [1h S/D zone Demand [29101.75–29187.25] on LONDON 2026-09-03],wake+change,2026-09-03 08:15:44,0,S1,short,29219.97,29255,29144.5,[reject] Price touches 29219.97 VWAP+1σ and rejects; re-test of consumed level. | confirm: touch ref=29219.97 side=above,YES,2026-09-03 08:18:00,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +75.50 (29173.25->29248.75, n=390m)"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,LONDON,level_event  [1h S/D zone Demand [29101.75–29187.25] on LONDON 2026-09-03],wake+change,2026-09-03 08:15:44,0,S2,short,,,,[sweep_reclaim] Price sweeps above 29293.00 ONH then 5m closes back below. | confirm: touch ref=29293 side=above | confirm2: 1x5m_close ref=29293 side=below,NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +75.50 (29173.25->29248.75, n=390m)"
2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,LONDON,level_event  [1h S/D zone Demand [29101.75–29187.25] on LONDON 2026-09-03],wake+change,2026-09-03 08:15:44,0,S3,long,,,,[sweep_reclaim] Price sweeps below 29075.00 ONL then 5m closes back above. | confirm: touch ref=29075 side=below | confirm2: 1x5m_close ref=29075 side=above,NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +75.50 (29173.25->29248.75, n=390m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29249.25 above 29209.25 (noise 7.53) on NY 2026-09-03],wake+change,2026-09-03 08:45:05,0,S1,short,29285,29340,29144.5,[reject] A retest of 29285.00 OR-H stalls after the 08:30 failure; short the touch. | confirm: touch ref=29285 side=below,YES,2026-09-03 09:00:00,arm#35 filled @2026-09-03 09:02:54,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:36:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29249.25 above 29209.25 (noise 7.53) on NY 2026-09-03],wake+change,2026-09-03 08:45:05,0,S2,long,,,,[reject] First touch of 29144.50 Demand·1h after a flush toward 29075.00 ONL; long the touch. | confirm: touch ref=29144.5 side=above,NO,,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:36:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29249.25 above 29209.25 (noise 7.53) on NY 2026-09-03],wake+change,2026-09-03 08:45:05,0,S3,short,,,,[sweep_reclaim] A wick through 29293.00 ONH that closes back below 29285.00 on 5m triggers a short sweep-reclaim. | confirm: touch ref=29293 side=above | confirm2: 1x5m_close ref=29285 side=below,YES,2026-09-03 09:00:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 08:36:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29332.25 above 29209.25 (noise 8.88) on NY 2026-09-03],wake+change,2026-09-03 09:15:31,0,S1,long,,,,[reclaim] ISM flush low 29250 held above PDH 29255; a 5m close back above 29285.00 OR-H triggers a reclaim of the overnight high | confirm: 1x5m_close ref=29285 side=above,YES,2026-09-03 09:15:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29332.25 above 29209.25 (noise 8.88) on NY 2026-09-03],wake+change,2026-09-03 09:15:31,0,S2,short,29351.05,29418.75,29209.25,[reject] Rally into 29351.05 VWAP+2σ; first touch is a fade with stop 29418.75 above the 08:45 high 29375.25 | confirm: touch ref=29351.05 side=below,YES,2026-09-03 09:20:00,"arm#36 cancelled @2026-09-03 09:20:47 (level accepted through — marketable, never placed)",doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29332.25 above 29209.25 (noise 8.88) on NY 2026-09-03],wake+change,2026-09-03 09:15:31,0,S3,short,,,,[reject] A 5m close below 29255.00 PDH flips the tape; the first pullback that touches 29255.00 is a failed retest and is sold | confirm: touch ref=29255 side=below,NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29332.25 above 29209.25 (noise 8.88) on NY 2026-09-03],wake+change,2026-09-03 09:15:31,0,S4,long,,,,"[sweep_reclaim] Deep flush sweeps 29075.00 ONL, then a 5m close back above it signals the reclaim | confirm: touch ref=29075 side=above | confirm2: 1x5m_close ref=29075 side=above",NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:06:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29343.25 above 29209.25 (noise 9.25) on NY 2026-09-03],wake+change,2026-09-03 09:44:33,0,S1,long,,,,[breakout_retest] Pullback retest at 29260.00 SWG-H·5m; a 5m close back above 29285.00 triggers the long. | confirm: touch ref=29260 side=above,YES,2026-09-03 09:56:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:38:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29343.25 above 29209.25 (noise 9.25) on NY 2026-09-03],wake+change,2026-09-03 09:44:33,0,S2,long,,,,[breakout_retest] Momentum long: 5m close above 29303.68 VWAP+1σ; wait for a small pullback that holds 29293.00 and re-enter long. | confirm: 1x5m_close ref=29303.68 side=above,YES,2026-09-03 09:45:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:38:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29343.25 above 29209.25 (noise 9.25) on NY 2026-09-03],wake+change,2026-09-03 09:44:33,0,S3,long,,,,"[reclaim] Defensive long: only if price liquidates below 29260.00 and sweeps 29222.75 OR-L, then a 5m close back above 29222.75 is the reclaim. | confirm: 1x5m_close ref=29222.75 side=above",YES,2026-09-03 09:45:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 09:38:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.22) on NY 2026-09-03],wake+change,2026-09-03 10:14:45,0,S1,long,,,,[reclaim] Reclaim/hold of EQL·15m 29435.75 after first touch; acceptance above opens EQH·15m 29445.50 then EQL·1h 29455.00. | confirm: 1x5m_close ref=29435.75 side=above,YES,2026-09-03 10:15:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 10:10:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,NY,level_event  [seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.22) on NY 2026-09-03],wake+change,2026-09-03 10:14:45,0,S2,short,,,,[reject] Touch/reject at EQH·15m 29445.50 (or EQL·1h 29455.00) after liquidity run; fade only with a clear wick reject back below 29445.50. | confirm: touch ref=29445.5 side=below,NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 10:10:54, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,level_event  [15m FVG [29367.75–29453.50] on NY 2026-09-03],wake+change,2026-09-03 10:49:57,0,S1,long,,,,"[reclaim] Price prints a 5m close above 29517.00 EQH·15m, confirming the 10:45 15m BOS-up continuation. | confirm: 1x5m_close ref=29517 side=above",YES,2026-09-03 10:50:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 10:45:01, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,level_event  [15m FVG [29367.75–29453.50] on NY 2026-09-03],wake+change,2026-09-03 10:49:57,0,S2,long,29481.05,29414,29619.5,[reject] First touch of 29481.05 VWAP+2σ rejects higher; entry on the reaction above 29481.05. | confirm: touch ref=29481.05 side=above,NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 10:45:01, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,level_event  [15m FVG [29367.75–29453.50] on NY 2026-09-03],wake+change,2026-09-03 10:49:57,0,S3,short,29543.75,29610.25,29364.75,[reject] Price rallies back to 29543.75 SWG-H·5m and stalls at the 29539.38 Supply·1h confluence; the first touch of 29543.75 rejects lower. | confirm: touch ref=29543.75 side=below,NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 10:45:01, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,"dormant:death:death-condition: 2x5m close below 29502.25 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 11:27:53,0,S1,long,,,,"[breakout_retest] Break 29543.75 (SWG-H·5m) on a 15m close, then a shallow pullback touches 29543.75 and holds. | confirm: touch ref=29543.75 side=above",YES,2026-09-03 11:58:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 11:20:33, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,"dormant:death:death-condition: 2x5m close below 29502.25 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 11:27:53,0,S2,long,,,,[reclaim] Pullback into 29512.29 (VWAP+2σ) after the 10:00 displacement; a 5m close back above 29512.29 triggers long. | confirm: 1x5m_close ref=29512.29 side=above,YES,2026-09-03 11:35:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 11:20:33, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,"dormant:death:death-condition: 2x5m close below 29502.25 (buffer 0.5×ATR14, 2× 5m closes)",death(lifecycle-marker overwrote authoring trigger),2026-09-03 11:27:53,0,S3,short,29543.75,29592.5,29397.11,[reject] A retest of 29543.75 (SWG-H·5m) stalls inside the 1h supply band 29539.38; sell the rejection. | confirm: touch ref=29543.75 side=below,YES,2026-09-03 11:58:00,arm#37 cancelled @2026-09-03 11:58:33 (cancelled in NT8),doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 11:20:33, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +274.50 (29249.50->29524.00, n=375m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,ASIA_scheduled_read,scheduled,2026-09-03 16:37:36,0,S1,long,,,,"[breakout_retest] A 5m close above 29525.75 confirms the breakout, then price retests 29525.75 from above and holds. | confirm: 1x5m_close ref=29525.75 side=above | confirm2: touch ref=29525.75 side=above",NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 16:30:21, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,ASIA_scheduled_read,scheduled,2026-09-03 16:37:36,0,S2,long,,,,[reclaim] Price dips to 29460.16 VWAP+2σ and auctions back; a 5m close above 29460.16 triggers long. | confirm: 1x5m_close ref=29460.16 side=above,YES,2026-09-03 17:00:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 16:30:21, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,ASIA_scheduled_read,scheduled,2026-09-03 16:37:36,0,S3,short,,,,"[sweep_reclaim] Price sweeps above 29525.75, then a 5m close below 29525.75 accepts the failure; entry short on that close. | confirm: touch ref=29525.75 side=above | confirm2: 1x5m_close ref=29525.75 side=below",NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 16:30:21, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
